business_date,order_id,item_id,warehouse_id,ship_qty,ship_ts
2025-01-10,ORD_20250110_ITEM_00481,ITEM_00481,WH1,31,2025-01-10 10:33:03.547499
2025-01-10,ORD_20250110_ITEM_00482,ITEM_00482,WH1,19,2025-01-10 07:14:53.138847
2025-01-10,ORD_20250110_ITEM_00483,ITEM_00483,WH1,2,2025-01-10 10:07:14.199179
2025-01-10,ORD_20250110_ITEM_00484,ITEM_00484,WH1,17,2025-01-10 16:04:29.253299
2025-01-10,ORD_20250110_ITEM_00485,ITEM_00485,WH1,11,2025-01-10 05:11:31.497267
2025-01-10,ORD_20250110_ITEM_00486,ITEM_00486,WH1,2,2025-01-10 15:05:32.512633
2025-01-10,ORD_20250110_ITEM_00487,ITEM_00487,WH1,12,2025-01-10 12:50:28.284837
2025-01-10,ORD_20250110_ITEM_00488,ITEM_00488,WH1,6,2025-01-10 16:05:39.467459
2025-01-10,ORD_20250110_ITEM_00489,ITEM_00489,WH1,29,2025-01-10 16:41:34.973170
2025-01-10,ORD_20250110_ITEM_00490,ITEM_00490,WH1,28,2025-01-10 07:33:13.185369
2025-01-10,ORD_20250110_ITEM_00491,ITEM_00491,WH1,5,2025-01-10 06:24:41.620887
2025-01-10,ORD_20250110_ITEM_00492,ITEM_00492,WH1,10,2025-01-10 12:02:18.899384
2025-01-10,ORD_20250110_ITEM_00493,ITEM_00493,WH1,11,2025-01-10 00:57:50.282404
2025-01-10,ORD_20250110_ITEM_00494,ITEM_00494,WH1,18,2025-01-10 06:10:37.533171
2025-01-10,ORD_20250110_ITEM_00495,ITEM_00495,WH1,28,2025-01-10 00:10:16.467605
2025-01-10,ORD_20250110_ITEM_00496,ITEM_00496,WH1,31,2025-01-10 18:39:56.497161
2025-01-10,ORD_20250110_ITEM_00497,ITEM_00497,WH1,23,2025-01-10 00:32:33.483603
2025-01-10,ORD_20250110_ITEM_00498,ITEM_00498,WH1,17,2025-01-10 11:56:26.017414
2025-01-10,ORD_20250110_ITEM_00499,ITEM_00499,WH1,8,2025-01-10 22:16:54.949317
2025-01-10,ORD_20250110_ITEM_00500,ITEM_00500,WH1,30,2025-01-10 22:25:15.840044
2025-01-11,ORD_20250111_ITEM_00001,ITEM_00001,WH1,34,2025-01-11 21:19:01.689054
2025-01-11,ORD_20250111_ITEM_00002,ITEM_00002,WH1,26,2025-01-11 14:41:56.286574
2025-01-11,ORD_20250111_ITEM_00003,ITEM_00003,WH1,5,2025-01-11 06:56:43.410030
2025-01-11,ORD_20250111_ITEM_00004,ITEM_00004,WH1,5,2025-01-11 15:06:42.673047
2025-01-11,ORD_20250111_ITEM_00005,ITEM_00005,WH1,21,2025-01-11 17:20:43.808947
2025-01-11,ORD_20250111_ITEM_00006,ITEM_00006,WH1,31,2025-01-11 13:21:50.989751
2025-01-11,ORD_20250111_ITEM_00007,ITEM_00007,WH1,3,2025-01-11 01:24:01.908794
2025-01-11,ORD_20250111_ITEM_00008,ITEM_00008,WH1,31,2025-01-11 03:21:27.716387
2025-01-11,ORD_20250111_ITEM_00009,ITEM_00009,WH1,17,2025-01-11 16:30:08.301683
2025-01-11,ORD_20250111_ITEM_00010,ITEM_00010,WH1,20,2025-01-11 01:26:20.254649
2025-01-11,ORD_20250111_ITEM_00011,ITEM_00011,WH1,12,2025-01-11 07:01:25.010063
2025-01-11,ORD_20250111_ITEM_00012,ITEM_00012,WH1,31,2025-01-11 21:04:59.136434
2025-01-11,ORD_20250111_ITEM_00013,ITEM_00013,WH1,23,2025-01-11 21:51:45.147167
2025-01-11,ORD_20250111_ITEM_00014,ITEM_00014,WH1,15,2025-01-11 11:26:38.762440
2025-01-11,ORD_20250111_ITEM_00015,ITEM_00015,WH1,21,2025-01-11 01:57:11.328622
2025-01-11,ORD_20250111_ITEM_00016,ITEM_00016,WH1,31,2025-01-11 00:47:05.009998
2025-01-11,ORD_20250111_ITEM_00017,ITEM_00017,WH1,7,2025-01-11 19:40:53.520905
2025-01-11,ORD_20250111_ITEM_00018,ITEM_00018,WH1,5,2025-01-11 14:34:50.609324
2025-01-11,ORD_20250111_ITEM_00019,ITEM_00019,WH1,8,2025-01-11 20:01:04.117922
2025-01-11,ORD_20250111_ITEM_00020,ITEM_00020,WH1,15,2025-01-11 08:47:55.284737
2025-01-11,ORD_20250111_ITEM_00021,ITEM_00021,WH1,1,2025-01-11 03:16:04.390857
2025-01-11,ORD_20250111_ITEM_00022,ITEM_00022,WH1,29,2025-01-11 16:47:08.890811
2025-01-11,ORD_20250111_ITEM_00023,ITEM_00023,WH1,9,2025-01-11 14:12:28.541959
2025-01-11,ORD_20250111_ITEM_00024,ITEM_00024,WH1,25,2025-01-11 10:32:49.256953
2025-01-11,ORD_20250111_ITEM_00025,ITEM_00025,WH1,21,2025-01-11 11:49:59.517159
2025-01-11,ORD_20250111_ITEM_00026,ITEM_00026,WH1,24,2025-01-11 02:04:26.274338
2025-01-11,ORD_20250111_ITEM_00027,ITEM_00027,WH1,25,2025-01-11 17:03:18.589457
2025-01-11,ORD_20250111_ITEM_00028,ITEM_00028,WH1,5,2025-01-11 02:50:29.675988
2025-01-11,ORD_20250111_ITEM_00029,ITEM_00029,WH1,3,2025-01-11 14:50:12.137842
2025-01-11,ORD_20250111_ITEM_00030,ITEM_00030,WH1,26,2025-01-11 15:30:23.122080
2025-01-11,ORD_20250111_ITEM_00031,ITEM_00031,WH1,25,2025-01-11 14:40:00.025320
2025-01-11,ORD_20250111_ITEM_00032,ITEM_00032,WH1,23,2025-01-11 07:36:47.900318
2025-01-11,ORD_20250111_ITEM_00033,ITEM_00033,WH1,14,2025-01-11 12:39:26.337805
2025-01-11,ORD_20250111_ITEM_00034,ITEM_00034,WH1,28,2025-01-11 09:59:44.062125
2025-01-11,ORD_20250111_ITEM_00035,ITEM_00035,WH1,24,2025-01-11 03:16:45.638786
2025-01-11,ORD_20250111_ITEM_00036,ITEM_00036,WH1,16,2025-01-11 04:00:29.282458
2025-01-11,ORD_20250111_ITEM_00037,ITEM_00037,WH1,19,2025-01-11 05:45:12.952087
2025-01-11,ORD_20250111_ITEM_00038,ITEM_00038,WH1,33,2025-01-11 10:54:56.666496
2025-01-11,ORD_20250111_ITEM_00039,ITEM_00039,WH1,26,2025-01-11 09:47:42.656115
2025-01-11,ORD_20250111_ITEM_00040,ITEM_00040,WH1,9,2025-01-11 01:51:15.850842
2025-01-11,ORD_20250111_ITEM_00041,ITEM_00041,WH1,18,2025-01-11 15:07:02.921669
2025-01-11,ORD_20250111_ITEM_00042,ITEM_00042,WH1,13,2025-01-11 11:23:33.097717
2025-01-11,ORD_20250111_ITEM_00043,ITEM_00043,WH1,7,2025-01-11 00:41:07.476115
2025-01-11,ORD_20250111_ITEM_00044,ITEM_00044,WH1,13,2025-01-11 15:00:27.961735
2025-01-11,ORD_20250111_ITEM_00045,ITEM_00045,WH1,26,2025-01-11 03:03:44.638395
2025-01-11,ORD_20250111_ITEM_00046,ITEM_00046,WH1,20,2025-01-11 18:48:41.125898
2025-01-11,ORD_20250111_ITEM_00047,ITEM_00047,WH1,29,2025-01-11 07:40:09.861697
2025-01-11,ORD_20250111_ITEM_00048,ITEM_00048,WH1,29,2025-01-11 00:59:24.205491
2025-01-11,ORD_20250111_ITEM_00049,ITEM_00049,WH1,20,2025-01-11 14:10:26.304034
2025-01-11,ORD_20250111_ITEM_00050,ITEM_00050,WH1,14,2025-01-11 08:55:48.888752
2025-01-11,ORD_20250111_ITEM_00051,ITEM_00051,WH1,1,2025-01-11 17:31:28.032971
2025-01-11,ORD_20250111_ITEM_00052,ITEM_00052,WH1,35,2025-01-11 03:02:02.492155
2025-01-11,ORD_20250111_ITEM_00053,ITEM_00053,WH1,22,2025-01-11 06:09:10.815120
2025-01-11,ORD_20250111_ITEM_00054,ITEM_00054,WH1,6,2025-01-11 14:53:43.259561
2025-01-11,ORD_20250111_ITEM_00055,ITEM_00055,WH1,1,2025-01-11 22:58:34.413294
2025-01-11,ORD_20250111_ITEM_00056,ITEM_00056,WH1,30,2025-01-11 01:28:45.850779
2025-01-11,ORD_20250111_ITEM_00057,ITEM_00057,WH1,20,2025-01-11 10:53:47.619959
2025-01-11,ORD_20250111_ITEM_00058,ITEM_00058,WH1,25,2025-01-11 22:36:17.086102
2025-01-11,ORD_20250111_ITEM_00059,ITEM_00059,WH1,8,2025-01-11 06:01:12.645523
2025-01-11,ORD_20250111_ITEM_00060,ITEM_00060,WH1,6,2025-01-11 16:25:10.279177
2025-01-11,ORD_20250111_ITEM_00061,ITEM_00061,WH1,4,2025-01-11 09:23:22.352026
2025-01-11,ORD_20250111_ITEM_00062,ITEM_00062,WH1,1,2025-01-11 03:32:29.199861
2025-01-11,ORD_20250111_ITEM_00063,ITEM_00063,WH1,15,2025-01-11 09:36:37.570222
2025-01-11,ORD_20250111_ITEM_00064,ITEM_00064,WH1,7,2025-01-11 17:10:23.903413
2025-01-11,ORD_20250111_ITEM_00065,ITEM_00065,WH1,10,2025-01-11 01:52:07.515642
2025-01-11,ORD_20250111_ITEM_00066,ITEM_00066,WH1,29,2025-01-11 19:58:52.894897
2025-01-11,ORD_20250111_ITEM_00067,ITEM_00067,WH1,9,2025-01-11 22:12:07.426839
2025-01-11,ORD_20250111_ITEM_00068,ITEM_00068,WH1,15,2025-01-11 19:05:56.921457
2025-01-11,ORD_20250111_ITEM_00069,ITEM_00069,WH1,31,2025-01-11 05:08:14.834136
2025-01-11,ORD_20250111_ITEM_00070,ITEM_00070,WH1,10,2025-01-11 20:30:14.243355
2025-01-11,ORD_20250111_ITEM_00071,ITEM_00071,WH1,18,2025-01-11 20:02:40.580184
2025-01-11,ORD_20250111_ITEM_00072,ITEM_00072,WH1,16,2025-01-11 18:26:56.401543
2025-01-11,ORD_20250111_ITEM_00073,ITEM_00073,WH1,18,2025-01-11 21:16:47.500929
2025-01-11,ORD_20250111_ITEM_00074,ITEM_00074,WH1,29,2025-01-11 01:24:49.633564
2025-01-11,ORD_20250111_ITEM_00075,ITEM_00075,WH1,17,2025-01-11 04:18:38.228522
2025-01-11,ORD_20250111_ITEM_00076,ITEM_00076,WH1,3,2025-01-11 05:39:15.567455
2025-01-11,ORD_20250111_ITEM_00077,ITEM_00077,WH1,21,2025-01-11 21:33:14.877623
2025-01-11,ORD_20250111_ITEM_00078,ITEM_00078,WH1,35,2025-01-11 01:20:36.634312
2025-01-11,ORD_20250111_ITEM_00079,ITEM_00079,WH1,1,2025-01-11 06:21:47.813225
2025-01-11,ORD_20250111_ITEM_00080,ITEM_00080,WH1,2,2025-01-11 00:19:50.542512
2025-01-11,ORD_20250111_ITEM_00081,ITEM_00081,WH1,21,2025-01-11 00:46:20.587839
2025-01-11,ORD_20250111_ITEM_00082,ITEM_00082,WH1,7,2025-01-11 16:43:18.764513
2025-01-11,ORD_20250111_ITEM_00083,ITEM_00083,WH1,28,2025-01-11 18:15:59.499968
2025-01-11,ORD_20250111_ITEM_00084,ITEM_00084,WH1,12,2025-01-11 07:25:48.847695
2025-01-11,ORD_20250111_ITEM_00085,ITEM_00085,WH1,32,2025-01-11 14:44:28.602832
2025-01-11,ORD_20250111_ITEM_00086,ITEM_00086,WH1,20,2025-01-11 03:44:03.720202
2025-01-11,ORD_20250111_ITEM_00087,ITEM_00087,WH1,35,2025-01-11 11:03:41.878124
2025-01-11,ORD_20250111_ITEM_00088,ITEM_00088,WH1,11,2025-01-11 06:53:59.478919
2025-01-11,ORD_20250111_ITEM_00089,ITEM_00089,WH1,12,2025-01-11 05:15:21.201835
2025-01-11,ORD_20250111_ITEM_00090,ITEM_00090,WH1,17,2025-01-11 14:00:05.154010
2025-01-11,ORD_20250111_ITEM_00091,ITEM_00091,WH1,29,2025-01-11 18:12:23.086545
2025-01-11,ORD_20250111_ITEM_00092,ITEM_00092,WH1,6,2025-01-11 10:35:00.285577
2025-01-11,ORD_20250111_ITEM_00093,ITEM_00093,WH1,28,2025-01-11 15:15:39.511098
2025-01-11,ORD_20250111_ITEM_00094,ITEM_00094,WH1,22,2025-01-11 03:38:42.198798
2025-01-11,ORD_20250111_ITEM_00095,ITEM_00095,WH1,2,2025-01-11 04:54:52.443647
2025-01-11,ORD_20250111_ITEM_00096,ITEM_00096,WH1,7,2025-01-11 18:25:09.626551
2025-01-11,ORD_20250111_ITEM_00097,ITEM_00097,WH1,30,2025-01-11 18:41:18.200020
2025-01-11,ORD_20250111_ITEM_00098,ITEM_00098,WH1,22,2025-01-11 10:03:13.599655
2025-01-11,ORD_20250111_ITEM_00099,ITEM_00099,WH1,12,2025-01-11 02:32:44.564569
2025-01-11,ORD_20250111_ITEM_00100,ITEM_00100,WH1,10,2025-01-11 15:41:18.211564
2025-01-11,ORD_20250111_ITEM_00101,ITEM_00101,WH1,33,2025-01-11 22:07:59.449188
2025-01-11,ORD_20250111_ITEM_00102,ITEM_00102,WH1,3,2025-01-11 17:31:30.291336
2025-01-11,ORD_20250111_ITEM_00103,ITEM_00103,WH1,31,2025-01-11 09:28:13.208467
2025-01-11,ORD_20250111_ITEM_00104,ITEM_00104,WH1,22,2025-01-11 00:10:59.809912
2025-01-11,ORD_20250111_ITEM_00105,ITEM_00105,WH1,3,2025-01-11 02:50:18.737310
2025-01-11,ORD_20250111_ITEM_00106,ITEM_00106,WH1,5,2025-01-11 06:25:22.769468
2025-01-11,ORD_20250111_ITEM_00107,ITEM_00107,WH1,10,2025-01-11 17:22:40.634478
2025-01-11,ORD_20250111_ITEM_00108,ITEM_00108,WH1,35,2025-01-11 11:40:32.087286
2025-01-11,ORD_20250111_ITEM_00109,ITEM_00109,WH1,11,2025-01-11 00:14:43.696015
2025-01-11,ORD_20250111_ITEM_00110,ITEM_00110,WH1,9,2025-01-11 01:11:25.441920
2025-01-11,ORD_20250111_ITEM_00111,ITEM_00111,WH1,33,2025-01-11 18:19:25.518939
2025-01-11,ORD_20250111_ITEM_00112,ITEM_00112,WH1,27,2025-01-11 05:24:22.729601
2025-01-11,ORD_20250111_ITEM_00113,ITEM_00113,WH1,2,2025-01-11 17:08:02.216312
2025-01-11,ORD_20250111_ITEM_00114,ITEM_00114,WH1,22,2025-01-11 14:49:47.992818
2025-01-11,ORD_20250111_ITEM_00115,ITEM_00115,WH1,13,2025-01-11 20:53:44.801504
2025-01-11,ORD_20250111_ITEM_00116,ITEM_00116,WH1,28,2025-01-11 00:42:29.022431
2025-01-11,ORD_20250111_ITEM_00117,ITEM_00117,WH1,32,2025-01-11 18:48:05.491885
2025-01-11,ORD_20250111_ITEM_00119,ITEM_00119,WH1,27,2025-01-11 14:24:57.116723
2025-01-11,ORD_20250111_ITEM_00120,ITEM_00120,WH1,13,2025-01-11 18:10:05.995253
2025-01-11,ORD_20250111_ITEM_00121,ITEM_00121,WH1,35,2025-01-11 04:19:24.418904
2025-01-11,ORD_20250111_ITEM_00122,ITEM_00122,WH1,6,2025-01-11 01:56:55.524350
2025-01-11,ORD_20250111_ITEM_00123,ITEM_00123,WH1,33,2025-01-11 20:16:12.563785
2025-01-11,ORD_20250111_ITEM_00124,ITEM_00124,WH1,17,2025-01-11 14:04:47.683292
2025-01-11,ORD_20250111_ITEM_00125,ITEM_00125,WH1,33,2025-01-11 01:05:53.372951
2025-01-11,ORD_20250111_ITEM_00126,ITEM_00126,WH1,13,2025-01-11 13:05:20.302497
2025-01-11,ORD_20250111_ITEM_00127,ITEM_00127,WH1,21,2025-01-11 04:04:58.439479
2025-01-11,ORD_20250111_ITEM_00128,ITEM_00128,WH1,14,2025-01-11 18:04:24.429580
2025-01-11,ORD_20250111_ITEM_00129,ITEM_00129,WH1,11,2025-01-11 20:32:51.235505
2025-01-11,ORD_20250111_ITEM_00130,ITEM_00130,WH1,21,2025-01-11 10:13:17.105261
2025-01-11,ORD_20250111_ITEM_00131,ITEM_00131,WH1,18,2025-01-11 08:53:52.306857
2025-01-11,ORD_20250111_ITEM_00132,ITEM_00132,WH1,24,2025-01-11 15:48:35.629209
2025-01-11,ORD_20250111_ITEM_00133,ITEM_00133,WH1,14,2025-01-11 11:10:47.689187
2025-01-11,ORD_20250111_ITEM_00134,ITEM_00134,WH1,25,2025-01-11 15:32:34.550379
2025-01-11,ORD_20250111_ITEM_00135,ITEM_00135,WH1,2,2025-01-11 22:23:08.936480
2025-01-11,ORD_20250111_ITEM_00136,ITEM_00136,WH1,26,2025-01-11 03:43:43.094627
2025-01-11,ORD_20250111_ITEM_00137,ITEM_00137,WH1,12,2025-01-11 12:10:40.414504
2025-01-11,ORD_20250111_ITEM_00138,ITEM_00138,WH1,8,2025-01-11 07:08:02.687983
2025-01-11,ORD_20250111_ITEM_00139,ITEM_00139,WH1,16,2025-01-11 14:59:45.705106
2025-01-11,ORD_20250111_ITEM_00140,ITEM_00140,WH1,22,2025-01-11 11:48:45.484361
2025-01-11,ORD_20250111_ITEM_00141,ITEM_00141,WH1,13,2025-01-11 19:27:44.225688
2025-01-11,ORD_20250111_ITEM_00142,ITEM_00142,WH1,4,2025-01-11 16:49:10.577154
2025-01-11,ORD_20250111_ITEM_00143,ITEM_00143,WH1,2,2025-01-11 17:14:21.100215
2025-01-11,ORD_20250111_ITEM_00144,ITEM_00144,WH1,16,2025-01-11 15:21:20.353861
2025-01-11,ORD_20250111_ITEM_00146,ITEM_00146,WH1,4,2025-01-11 21:35:34.824326
2025-01-11,ORD_20250111_ITEM_00147,ITEM_00147,WH1,20,2025-01-11 13:42:20.868719
2025-01-11,ORD_20250111_ITEM_00148,ITEM_00148,WH1,4,2025-01-11 13:22:20.911554
2025-01-11,ORD_20250111_ITEM_00149,ITEM_00149,WH1,34,2025-01-11 19:06:16.488229
2025-01-11,ORD_20250111_ITEM_00150,ITEM_00150,WH1,20,2025-01-11 11:27:47.268343
2025-01-11,ORD_20250111_ITEM_00151,ITEM_00151,WH1,22,2025-01-11 14:57:29.435381
2025-01-11,ORD_20250111_ITEM_00152,ITEM_00152,WH1,32,2025-01-11 08:21:51.732372
2025-01-11,ORD_20250111_ITEM_00153,ITEM_00153,WH1,13,2025-01-11 10:15:31.305596
2025-01-11,ORD_20250111_ITEM_00154,ITEM_00154,WH1,33,2025-01-11 09:25:26.244257
2025-01-11,ORD_20250111_ITEM_00155,ITEM_00155,WH1,31,2025-01-11 09:27:43.674013
2025-01-11,ORD_20250111_ITEM_00156,ITEM_00156,WH1,8,2025-01-11 05:03:20.659535
2025-01-11,ORD_20250111_ITEM_00157,ITEM_00157,WH1,15,2025-01-11 18:51:03.849559
2025-01-11,ORD_20250111_ITEM_00158,ITEM_00158,WH1,1,2025-01-11 14:02:02.608371
2025-01-11,ORD_20250111_ITEM_00159,ITEM_00159,WH1,20,2025-01-11 16:47:43.757055
2025-01-11,ORD_20250111_ITEM_00160,ITEM_00160,WH1,1,2025-01-11 07:43:53.769070
2025-01-11,ORD_20250111_ITEM_00161,ITEM_00161,WH1,34,2025-01-11 04:45:55.196909
2025-01-11,ORD_20250111_ITEM_00162,ITEM_00162,WH1,13,2025-01-11 08:59:35.147396
2025-01-11,ORD_20250111_ITEM_00163,ITEM_00163,WH1,12,2025-01-11 17:19:17.498473
2025-01-11,ORD_20250111_ITEM_00164,ITEM_00164,WH1,27,2025-01-11 01:45:11.112366
2025-01-11,ORD_20250111_ITEM_00165,ITEM_00165,WH1,12,2025-01-11 17:49:15.356596
2025-01-11,ORD_20250111_ITEM_00166,ITEM_00166,WH1,27,2025-01-11 09:40:27.202607
2025-01-11,ORD_20250111_ITEM_00167,ITEM_00167,WH1,32,2025-01-11 13:39:06.007704
2025-01-11,ORD_20250111_ITEM_00169,ITEM_00169,WH1,11,2025-01-11 12:45:39.124093
2025-01-11,ORD_20250111_ITEM_00170,ITEM_00170,WH1,21,2025-01-11 21:07:03.453992
2025-01-11,ORD_20250111_ITEM_00171,ITEM_00171,WH1,8,2025-01-11 19:49:15.446853
2025-01-11,ORD_20250111_ITEM_00172,ITEM_00172,WH1,21,2025-01-11 02:54:44.777999
2025-01-11,ORD_20250111_ITEM_00173,ITEM_00173,WH1,11,2025-01-11 05:38:44.081747
2025-01-11,ORD_20250111_ITEM_00174,ITEM_00174,WH1,25,2025-01-11 13:56:04.281921
2025-01-11,ORD_20250111_ITEM_00175,ITEM_00175,WH1,31,2025-01-11 12:13:06.375108
2025-01-11,ORD_20250111_ITEM_00176,ITEM_00176,WH1,27,2025-01-11 20:59:16.752336
2025-01-11,ORD_20250111_ITEM_00177,ITEM_00177,WH1,19,2025-01-11 15:54:20.579608
2025-01-11,ORD_20250111_ITEM_00178,ITEM_00178,WH1,1,2025-01-11 21:33:56.233278
2025-01-11,ORD_20250111_ITEM_00179,ITEM_00179,WH1,4,2025-01-11 03:19:41.129005
2025-01-11,ORD_20250111_ITEM_00180,ITEM_00180,WH1,27,2025-01-11 14:10:40.975228
2025-01-11,ORD_20250111_ITEM_00181,ITEM_00181,WH1,3,2025-01-11 12:26:25.945749
2025-01-11,ORD_20250111_ITEM_00182,ITEM_00182,WH1,23,2025-01-11 12:25:01.317926
2025-01-11,ORD_20250111_ITEM_00183,ITEM_00183,WH1,12,2025-01-11 11:35:51.823926
2025-01-11,ORD_20250111_ITEM_00184,ITEM_00184,WH1,23,2025-01-11 03:49:14.473593
2025-01-11,ORD_20250111_ITEM_00185,ITEM_00185,WH1,5,2025-01-11 19:44:34.952892
2025-01-11,ORD_20250111_ITEM_00186,ITEM_00186,WH1,35,2025-01-11 08:07:32.487051
2025-01-11,ORD_20250111_ITEM_00187,ITEM_00187,WH1,30,2025-01-11 04:21:28.481923
2025-01-11,ORD_20250111_ITEM_00188,ITEM_00188,WH1,29,2025-01-11 20:02:23.996469
2025-01-11,ORD_20250111_ITEM_00189,ITEM_00189,WH1,11,2025-01-11 00:45:57.819877
2025-01-11,ORD_20250111_ITEM_00190,ITEM_00190,WH1,21,2025-01-11 14:05:02.929116
2025-01-11,ORD_20250111_ITEM_00191,ITEM_00191,WH1,8,2025-01-11 01:11:04.320075
2025-01-11,ORD_20250111_ITEM_00192,ITEM_00192,WH1,1,2025-01-11 03:08:29.833518
2025-01-11,ORD_20250111_ITEM_00193,ITEM_00193,WH1,21,2025-01-11 08:36:41.616610
2025-01-11,ORD_20250111_ITEM_00194,ITEM_00194,WH1,4,2025-01-11 05:00:55.583987
2025-01-11,ORD_20250111_ITEM_00195,ITEM_00195,WH1,34,2025-01-11 19:26:52.060135
2025-01-11,ORD_20250111_ITEM_00196,ITEM_00196,WH1,1,2025-01-11 21:53:07.258717
2025-01-11,ORD_20250111_ITEM_00197,ITEM_00197,WH1,32,2025-01-11 09:56:40.552564
2025-01-11,ORD_20250111_ITEM_00198,ITEM_00198,WH1,11,2025-01-11 18:57:22.441570
2025-01-11,ORD_20250111_ITEM_00199,ITEM_00199,WH1,27,2025-01-11 06:45:31.246217
2025-01-11,ORD_20250111_ITEM_00200,ITEM_00200,WH1,27,2025-01-11 17:21:45.391716
2025-01-11,ORD_20250111_ITEM_00201,ITEM_00201,WH1,11,2025-01-11 16:43:28.916039
2025-01-11,ORD_20250111_ITEM_00202,ITEM_00202,WH1,25,2025-01-11 02:05:06.969642
2025-01-11,ORD_20250111_ITEM_00203,ITEM_00203,WH1,26,2025-01-11 12:20:51.548457
2025-01-11,ORD_20250111_ITEM_00204,ITEM_00204,WH1,31,2025-01-11 13:06:28.329579
2025-01-11,ORD_20250111_ITEM_00205,ITEM_00205,WH1,16,2025-01-11 09:46:35.887662
2025-01-11,ORD_20250111_ITEM_00206,ITEM_00206,WH1,19,2025-01-11 16:45:34.058594
2025-01-11,ORD_20250111_ITEM_00207,ITEM_00207,WH1,30,2025-01-11 02:19:25.251334
2025-01-11,ORD_20250111_ITEM_00208,ITEM_00208,WH1,11,2025-01-11 14:04:06.457423
2025-01-11,ORD_20250111_ITEM_00209,ITEM_00209,WH1,35,2025-01-11 07:25:02.653106
2025-01-11,ORD_20250111_ITEM_00210,ITEM_00210,WH1,33,2025-01-11 03:59:20.437354
2025-01-11,ORD_20250111_ITEM_00211,ITEM_00211,WH1,33,2025-01-11 17:46:17.610838
2025-01-11,ORD_20250111_ITEM_00212,ITEM_00212,WH1,12,2025-01-11 22:13:10.890167
2025-01-11,ORD_20250111_ITEM_00213,ITEM_00213,WH1,10,2025-01-11 13:52:21.662677
2025-01-11,ORD_20250111_ITEM_00214,ITEM_00214,WH1,12,2025-01-11 11:30:13.467777
2025-01-11,ORD_20250111_ITEM_00215,ITEM_00215,WH1,11,2025-01-11 03:24:01.358132
2025-01-11,ORD_20250111_ITEM_00216,ITEM_00216,WH1,24,2025-01-11 02:58:13.398020
2025-01-11,ORD_20250111_ITEM_00217,ITEM_00217,WH1,28,2025-01-11 20:52:22.269389
2025-01-11,ORD_20250111_ITEM_00219,ITEM_00219,WH1,23,2025-01-11 05:09:03.507351
2025-01-11,ORD_20250111_ITEM_00220,ITEM_00220,WH1,13,2025-01-11 20:55:33.388958
2025-01-11,ORD_20250111_ITEM_00221,ITEM_00221,WH1,29,2025-01-11 06:30:53.546971
2025-01-11,ORD_20250111_ITEM_00222,ITEM_00222,WH1,23,2025-01-11 04:54:30.926220
2025-01-11,ORD_20250111_ITEM_00223,ITEM_00223,WH1,33,2025-01-11 13:58:30.463904
2025-01-11,ORD_20250111_ITEM_00224,ITEM_00224,WH1,6,2025-01-11 12:54:42.648145
2025-01-11,ORD_20250111_ITEM_00225,ITEM_00225,WH1,6,2025-01-11 08:36:58.137228
2025-01-11,ORD_20250111_ITEM_00226,ITEM_00226,WH1,21,2025-01-11 05:38:37.223246
2025-01-11,ORD_20250111_ITEM_00227,ITEM_00227,WH1,31,2025-01-11 05:42:36.893676
2025-01-11,ORD_20250111_ITEM_00228,ITEM_00228,WH1,5,2025-01-11 00:02:06.871850
2025-01-11,ORD_20250111_ITEM_00229,ITEM_00229,WH1,24,2025-01-11 04:33:18.869578
2025-01-11,ORD_20250111_ITEM_00230,ITEM_00230,WH1,7,2025-01-11 00:49:12.148227
2025-01-11,ORD_20250111_ITEM_00231,ITEM_00231,WH1,22,2025-01-11 07:32:53.317882
2025-01-11,ORD_20250111_ITEM_00232,ITEM_00232,WH1,13,2025-01-11 17:06:28.820883
2025-01-11,ORD_20250111_ITEM_00233,ITEM_00233,WH1,15,2025-01-11 16:28:18.377472
2025-01-11,ORD_20250111_ITEM_00234,ITEM_00234,WH1,3,2025-01-11 18:51:43.028502
2025-01-11,ORD_20250111_ITEM_00235,ITEM_00235,WH1,32,2025-01-11 04:25:22.380241
2025-01-11,ORD_20250111_ITEM_00236,ITEM_00236,WH1,21,2025-01-11 05:42:46.754905
2025-01-11,ORD_20250111_ITEM_00237,ITEM_00237,WH1,25,2025-01-11 02:36:53.253970
2025-01-11,ORD_20250111_ITEM_00238,ITEM_00238,WH1,27,2025-01-11 19:46:21.066072
2025-01-11,ORD_20250111_ITEM_00239,ITEM_00239,WH1,33,2025-01-11 19:00:26.922384
2025-01-11,ORD_20250111_ITEM_00240,ITEM_00240,WH1,4,2025-01-11 03:08:25.591950
2025-01-11,ORD_20250111_ITEM_00241,ITEM_00241,WH1,23,2025-01-11 04:49:49.578169
2025-01-11,ORD_20250111_ITEM_00242,ITEM_00242,WH1,27,2025-01-11 10:27:11.143092
2025-01-11,ORD_20250111_ITEM_00243,ITEM_00243,WH1,4,2025-01-11 13:07:54.902743
2025-01-11,ORD_20250111_ITEM_00244,ITEM_00244,WH1,12,2025-01-11 18:11:27.896487
2025-01-11,ORD_20250111_ITEM_00245,ITEM_00245,WH1,8,2025-01-11 07:01:51.638616
2025-01-11,ORD_20250111_ITEM_00246,ITEM_00246,WH1,29,2025-01-11 06:07:58.307536
2025-01-11,ORD_20250111_ITEM_00247,ITEM_00247,WH1,22,2025-01-11 22:28:44.564187
