business_date,asn_id,item_id,warehouse_id,received_qty,receipt_ts
2025-01-08,ASN_20250108_ITEM_00103,ITEM_00103,WH1,29,2025-01-08 04:05:59.470049
2025-01-08,ASN_20250108_ITEM_00104,ITEM_00104,WH1,22,2025-01-08 20:29:15.213503
2025-01-08,ASN_20250108_ITEM_00105,ITEM_00105,WH1,26,2025-01-08 14:01:04.933890
2025-01-08,ASN_20250108_ITEM_00106,ITEM_00106,WH1,6,2025-01-08 16:02:51.833372
2025-01-08,ASN_20250108_ITEM_00107,ITEM_00107,WH1,7,2025-01-08 07:47:48.325516
2025-01-08,ASN_20250108_ITEM_00108,ITEM_00108,WH1,10,2025-01-08 12:21:50.792249
2025-01-08,ASN_20250108_ITEM_00109,ITEM_00109,WH1,3,2025-01-08 10:37:54.931642
2025-01-08,ASN_20250108_ITEM_00110,ITEM_00110,WH1,29,2025-01-08 02:20:29.443668
2025-01-08,ASN_20250108_ITEM_00111,ITEM_00111,WH1,5,2025-01-08 18:33:30.127595
2025-01-08,ASN_20250108_ITEM_00112,ITEM_00112,WH1,27,2025-01-08 08:17:50.325208
2025-01-08,ASN_20250108_ITEM_00113,ITEM_00113,WH1,24,2025-01-08 05:04:03.200785
2025-01-08,ASN_20250108_ITEM_00114,ITEM_00114,WH1,20,2025-01-08 12:18:47.215767
2025-01-08,ASN_20250108_ITEM_00115,ITEM_00115,WH1,11,2025-01-08 06:42:37.363948
2025-01-08,ASN_20250108_ITEM_00116,ITEM_00116,WH1,8,2025-01-08 16:33:40.379442
2025-01-08,ASN_20250108_ITEM_00117,ITEM_00117,WH1,19,2025-01-08 09:00:25.657150
2025-01-08,ASN_20250108_ITEM_00118,ITEM_00118,WH1,34,2025-01-08 06:30:04.799552
2025-01-08,ASN_20250108_ITEM_00119,ITEM_00119,WH1,37,2025-01-08 15:45:49.309140
2025-01-08,ASN_20250108_ITEM_00120,ITEM_00120,WH1,3,2025-01-08 00:02:47.625703
2025-01-08,ASN_20250108_ITEM_00121,ITEM_00121,WH1,16,2025-01-08 11:30:19.982607
2025-01-08,ASN_20250108_ITEM_00122,ITEM_00122,WH1,33,2025-01-08 10:03:14.425444
2025-01-08,ASN_20250108_ITEM_00123,ITEM_00123,WH1,35,2025-01-08 03:48:17.615305
2025-01-08,ASN_20250108_ITEM_00124,ITEM_00124,WH1,13,2025-01-08 17:12:21.545218
2025-01-08,ASN_20250108_ITEM_00126,ITEM_00126,WH1,19,2025-01-08 11:02:48.470320
2025-01-08,ASN_20250108_ITEM_00127,ITEM_00127,WH1,35,2025-01-08 12:48:01.800928
2025-01-08,ASN_20250108_ITEM_00128,ITEM_00128,WH1,25,2025-01-08 11:23:06.128442
2025-01-08,ASN_20250108_ITEM_00129,ITEM_00129,WH1,1,2025-01-08 13:07:54.367901
2025-01-08,ASN_20250108_ITEM_00130,ITEM_00130,WH1,5,2025-01-08 17:23:58.843754
2025-01-08,ASN_20250108_ITEM_00131,ITEM_00131,WH1,10,2025-01-08 21:13:34.314093
2025-01-08,ASN_20250108_ITEM_00132,ITEM_00132,WH1,35,2025-01-08 13:57:15.631893
2025-01-08,ASN_20250108_ITEM_00133,ITEM_00133,WH1,7,2025-01-08 01:53:57.577391
2025-01-08,ASN_20250108_ITEM_00134,ITEM_00134,WH1,7,2025-01-08 09:07:48.006828
2025-01-08,ASN_20250108_ITEM_00135,ITEM_00135,WH1,5,2025-01-08 07:13:27.713615
2025-01-08,ASN_20250108_ITEM_00136,ITEM_00136,WH1,29,2025-01-08 00:30:47.146790
2025-01-08,ASN_20250108_ITEM_00137,ITEM_00137,WH1,12,2025-01-08 06:42:57.949769
2025-01-08,ASN_20250108_ITEM_00138,ITEM_00138,WH1,30,2025-01-08 06:57:31.228314
2025-01-08,ASN_20250108_ITEM_00139,ITEM_00139,WH1,37,2025-01-08 21:20:37.351228
2025-01-08,ASN_20250108_ITEM_00140,ITEM_00140,WH1,24,2025-01-08 13:43:49.523131
2025-01-08,ASN_20250108_ITEM_00141,ITEM_00141,WH1,21,2025-01-08 22:57:40.775989
2025-01-08,ASN_20250108_ITEM_00142,ITEM_00142,WH1,30,2025-01-08 00:07:12.448944
2025-01-08,ASN_20250108_ITEM_00143,ITEM_00143,WH1,17,2025-01-08 22:51:58.595989
2025-01-08,ASN_20250108_ITEM_00144,ITEM_00144,WH1,32,2025-01-08 07:11:25.645824
2025-01-08,ASN_20250108_ITEM_00145,ITEM_00145,WH1,27,2025-01-08 02:37:16.153177
2025-01-08,ASN_20250108_ITEM_00146,ITEM_00146,WH1,9,2025-01-08 04:23:42.617194
2025-01-08,ASN_20250108_ITEM_00147,ITEM_00147,WH1,26,2025-01-08 20:19:15.597469
2025-01-08,ASN_20250108_ITEM_00148,ITEM_00148,WH1,8,2025-01-08 00:24:31.977846
2025-01-08,ASN_20250108_ITEM_00149,ITEM_00149,WH1,2,2025-01-08 00:20:21.535943
2025-01-08,ASN_20250108_ITEM_00150,ITEM_00150,WH1,11,2025-01-08 16:44:20.105765
2025-01-08,ASN_20250108_ITEM_00152,ITEM_00152,WH1,27,2025-01-08 20:41:34.711313
2025-01-08,ASN_20250108_ITEM_00153,ITEM_00153,WH1,35,2025-01-08 02:06:55.168059
2025-01-08,ASN_20250108_ITEM_00154,ITEM_00154,WH1,11,2025-01-08 11:19:00.773673
2025-01-08,ASN_20250108_ITEM_00155,ITEM_00155,WH1,14,2025-01-08 15:05:59.157190
2025-01-08,ASN_20250108_ITEM_00156,ITEM_00156,WH1,13,2025-01-08 01:07:02.692381
2025-01-08,ASN_20250108_ITEM_00157,ITEM_00157,WH1,8,2025-01-08 16:25:41.074568
2025-01-08,ASN_20250108_ITEM_00158,ITEM_00158,WH1,23,2025-01-08 02:56:01.236152
2025-01-08,ASN_20250108_ITEM_00159,ITEM_00159,WH1,7,2025-01-08 00:31:28.306936
2025-01-08,ASN_20250108_ITEM_00160,ITEM_00160,WH1,17,2025-01-08 12:48:22.427669
2025-01-08,ASN_20250108_ITEM_00161,ITEM_00161,WH1,17,2025-01-08 13:17:10.479938
2025-01-08,ASN_20250108_ITEM_00162,ITEM_00162,WH1,14,2025-01-08 05:01:43.582061
2025-01-08,ASN_20250108_ITEM_00163,ITEM_00163,WH1,35,2025-01-08 08:27:13.971350
2025-01-08,ASN_20250108_ITEM_00164,ITEM_00164,WH1,38,2025-01-08 21:35:07.991649
2025-01-08,ASN_20250108_ITEM_00165,ITEM_00165,WH1,15,2025-01-08 01:03:26.536705
2025-01-08,ASN_20250108_ITEM_00166,ITEM_00166,WH1,8,2025-01-08 05:40:33.378922
2025-01-08,ASN_20250108_ITEM_00167,ITEM_00167,WH1,26,2025-01-08 18:36:23.133397
2025-01-08,ASN_20250108_ITEM_00168,ITEM_00168,WH1,37,2025-01-08 17:27:10.408546
2025-01-08,ASN_20250108_ITEM_00169,ITEM_00169,WH1,9,2025-01-08 10:48:42.140138
2025-01-08,ASN_20250108_ITEM_00170,ITEM_00170,WH1,15,2025-01-08 11:23:14.702570
2025-01-08,ASN_20250108_ITEM_00171,ITEM_00171,WH1,38,2025-01-08 01:56:38.725013
2025-01-08,ASN_20250108_ITEM_00172,ITEM_00172,WH1,3,2025-01-08 06:41:56.865505
2025-01-08,ASN_20250108_ITEM_00173,ITEM_00173,WH1,35,2025-01-08 21:55:43.828902
2025-01-08,ASN_20250108_ITEM_00174,ITEM_00174,WH1,21,2025-01-08 01:28:32.878076
2025-01-08,ASN_20250108_ITEM_00175,ITEM_00175,WH1,37,2025-01-08 12:47:15.087340
2025-01-08,ASN_20250108_ITEM_00176,ITEM_00176,WH1,15,2025-01-08 09:07:17.904230
2025-01-08,ASN_20250108_ITEM_00177,ITEM_00177,WH1,31,2025-01-08 00:12:06.439557
2025-01-08,ASN_20250108_ITEM_00178,ITEM_00178,WH1,22,2025-01-08 15:20:26.756125
2025-01-08,ASN_20250108_ITEM_00179,ITEM_00179,WH1,20,2025-01-08 17:11:26.788989
2025-01-08,ASN_20250108_ITEM_00180,ITEM_00180,WH1,33,2025-01-08 12:10:47.663721
2025-01-08,ASN_20250108_ITEM_00181,ITEM_00181,WH1,12,2025-01-08 02:22:31.040362
2025-01-08,ASN_20250108_ITEM_00182,ITEM_00182,WH1,11,2025-01-08 05:43:26.988683
2025-01-08,ASN_20250108_ITEM_00184,ITEM_00184,WH1,9,2025-01-08 20:44:04.926613
2025-01-08,ASN_20250108_ITEM_00185,ITEM_00185,WH1,9,2025-01-08 14:09:11.194489
2025-01-08,ASN_20250108_ITEM_00186,ITEM_00186,WH1,34,2025-01-08 19:09:18.369656
2025-01-08,ASN_20250108_ITEM_00187,ITEM_00187,WH1,21,2025-01-08 07:51:04.245721
2025-01-08,ASN_20250108_ITEM_00188,ITEM_00188,WH1,9,2025-01-08 00:27:00.790981
2025-01-08,ASN_20250108_ITEM_00189,ITEM_00189,WH1,20,2025-01-08 16:26:48.151137
2025-01-08,ASN_20250108_ITEM_00190,ITEM_00190,WH1,26,2025-01-08 20:08:57.290947
2025-01-08,ASN_20250108_ITEM_00191,ITEM_00191,WH1,19,2025-01-08 13:40:51.080211
2025-01-08,ASN_20250108_ITEM_00192,ITEM_00192,WH1,2,2025-01-08 12:56:49.380598
2025-01-08,ASN_20250108_ITEM_00193,ITEM_00193,WH1,4,2025-01-08 12:09:22.708644
2025-01-08,ASN_20250108_ITEM_00194,ITEM_00194,WH1,10,2025-01-08 09:32:07.170499
2025-01-08,ASN_20250108_ITEM_00195,ITEM_00195,WH1,11,2025-01-08 14:20:37.865400
2025-01-08,ASN_20250108_ITEM_00196,ITEM_00196,WH1,37,2025-01-08 17:33:39.383719
2025-01-08,ASN_20250108_ITEM_00197,ITEM_00197,WH1,36,2025-01-08 06:10:11.864504
2025-01-08,ASN_20250108_ITEM_00198,ITEM_00198,WH1,14,2025-01-08 20:21:24.026323
2025-01-08,ASN_20250108_ITEM_00199,ITEM_00199,WH1,4,2025-01-08 16:17:57.824648
2025-01-08,ASN_20250108_ITEM_00200,ITEM_00200,WH1,8,2025-01-08 22:48:00.304265
2025-01-08,ASN_20250108_ITEM_00201,ITEM_00201,WH1,39,2025-01-08 06:59:49.851291
2025-01-08,ASN_20250108_ITEM_00202,ITEM_00202,WH1,1,2025-01-08 01:16:09.238670
2025-01-08,ASN_20250108_ITEM_00203,ITEM_00203,WH1,10,2025-01-08 17:42:16.304539
2025-01-08,ASN_20250108_ITEM_00204,ITEM_00204,WH1,9,2025-01-08 04:32:38.301575
2025-01-08,ASN_20250108_ITEM_00205,ITEM_00205,WH1,25,2025-01-08 14:00:47.264889
2025-01-08,ASN_20250108_ITEM_00206,ITEM_00206,WH1,3,2025-01-08 20:25:40.084826
2025-01-08,ASN_20250108_ITEM_00207,ITEM_00207,WH1,16,2025-01-08 03:14:26.881052
2025-01-08,ASN_20250108_ITEM_00208,ITEM_00208,WH1,5,2025-01-08 05:41:51.648136
2025-01-08,ASN_20250108_ITEM_00209,ITEM_00209,WH1,5,2025-01-08 02:14:56.435349
2025-01-08,ASN_20250108_ITEM_00210,ITEM_00210,WH1,39,2025-01-08 05:55:41.228269
2025-01-08,ASN_20250108_ITEM_00211,ITEM_00211,WH1,21,2025-01-08 04:26:54.737434
2025-01-08,ASN_20250108_ITEM_00212,ITEM_00212,WH1,35,2025-01-08 05:06:04.996968
2025-01-08,ASN_20250108_ITEM_00213,ITEM_00213,WH1,37,2025-01-08 16:40:28.490789
2025-01-08,ASN_20250108_ITEM_00214,ITEM_00214,WH1,4,2025-01-08 05:30:58.850559
2025-01-08,ASN_20250108_ITEM_00216,ITEM_00216,WH1,23,2025-01-08 16:46:54.888761
2025-01-08,ASN_20250108_ITEM_00217,ITEM_00217,WH1,19,2025-01-08 01:12:53.088611
2025-01-08,ASN_20250108_ITEM_00218,ITEM_00218,WH1,7,2025-01-08 17:10:09.968192
2025-01-08,ASN_20250108_ITEM_00219,ITEM_00219,WH1,20,2025-01-08 10:08:00.331892
2025-01-08,ASN_20250108_ITEM_00220,ITEM_00220,WH1,7,2025-01-08 03:19:17.406297
2025-01-08,ASN_20250108_ITEM_00221,ITEM_00221,WH1,40,2025-01-08 06:19:07.734827
2025-01-08,ASN_20250108_ITEM_00222,ITEM_00222,WH1,31,2025-01-08 13:44:37.523271
2025-01-08,ASN_20250108_ITEM_00223,ITEM_00223,WH1,4,2025-01-08 11:31:01.657986
2025-01-08,ASN_20250108_ITEM_00224,ITEM_00224,WH1,26,2025-01-08 15:19:46.809085
2025-01-08,ASN_20250108_ITEM_00225,ITEM_00225,WH1,9,2025-01-08 01:51:00.397195
2025-01-08,ASN_20250108_ITEM_00226,ITEM_00226,WH1,7,2025-01-08 17:48:58.899770
2025-01-08,ASN_20250108_ITEM_00227,ITEM_00227,WH1,13,2025-01-08 01:38:09.901408
2025-01-08,ASN_20250108_ITEM_00228,ITEM_00228,WH1,12,2025-01-08 01:43:14.059448
2025-01-08,ASN_20250108_ITEM_00229,ITEM_00229,WH1,36,2025-01-08 00:12:21.815715
2025-01-08,ASN_20250108_ITEM_00230,ITEM_00230,WH1,32,2025-01-08 22:04:00.496159
2025-01-08,ASN_20250108_ITEM_00232,ITEM_00232,WH1,3,2025-01-08 14:44:16.427101
2025-01-08,ASN_20250108_ITEM_00233,ITEM_00233,WH1,29,2025-01-08 14:44:57.637079
2025-01-08,ASN_20250108_ITEM_00235,ITEM_00235,WH1,9,2025-01-08 17:27:46.474943
2025-01-08,ASN_20250108_ITEM_00236,ITEM_00236,WH1,19,2025-01-08 14:14:09.638914
2025-01-08,ASN_20250108_ITEM_00237,ITEM_00237,WH1,37,2025-01-08 10:58:38.218543
2025-01-08,ASN_20250108_ITEM_00238,ITEM_00238,WH1,29,2025-01-08 15:18:13.199010
2025-01-08,ASN_20250108_ITEM_00239,ITEM_00239,WH1,33,2025-01-08 08:45:14.468320
2025-01-08,ASN_20250108_ITEM_00240,ITEM_00240,WH1,30,2025-01-08 07:01:11.455192
2025-01-08,ASN_20250108_ITEM_00242,ITEM_00242,WH1,32,2025-01-08 11:39:36.192698
2025-01-08,ASN_20250108_ITEM_00243,ITEM_00243,WH1,29,2025-01-08 22:06:43.258548
2025-01-08,ASN_20250108_ITEM_00244,ITEM_00244,WH1,40,2025-01-08 11:37:20.258106
2025-01-08,ASN_20250108_ITEM_00245,ITEM_00245,WH1,27,2025-01-08 10:25:17.064143
2025-01-08,ASN_20250108_ITEM_00246,ITEM_00246,WH1,17,2025-01-08 09:04:18.266495
2025-01-08,ASN_20250108_ITEM_00247,ITEM_00247,WH1,28,2025-01-08 11:13:44.962422
2025-01-08,ASN_20250108_ITEM_00248,ITEM_00248,WH1,6,2025-01-08 06:13:23.070111
2025-01-08,ASN_20250108_ITEM_00249,ITEM_00249,WH1,26,2025-01-08 09:25:04.295993
2025-01-08,ASN_20250108_ITEM_00250,ITEM_00250,WH1,33,2025-01-08 09:39:36.273082
2025-01-08,ASN_20250108_ITEM_00251,ITEM_00251,WH1,13,2025-01-08 18:26:39.448573
2025-01-08,ASN_20250108_ITEM_00252,ITEM_00252,WH1,14,2025-01-08 07:17:27.162931
2025-01-08,ASN_20250108_ITEM_00253,ITEM_00253,WH1,31,2025-01-08 11:23:56.702214
2025-01-08,ASN_20250108_ITEM_00254,ITEM_00254,WH1,31,2025-01-08 02:15:55.890346
2025-01-08,ASN_20250108_ITEM_00255,ITEM_00255,WH1,31,2025-01-08 09:51:02.703969
2025-01-08,ASN_20250108_ITEM_00256,ITEM_00256,WH1,9,2025-01-08 16:07:53.105206
2025-01-08,ASN_20250108_ITEM_00257,ITEM_00257,WH1,40,2025-01-08 17:48:19.278911
2025-01-08,ASN_20250108_ITEM_00258,ITEM_00258,WH1,20,2025-01-08 15:22:17.190809
2025-01-08,ASN_20250108_ITEM_00259,ITEM_00259,WH1,11,2025-01-08 13:01:57.364148
2025-01-08,ASN_20250108_ITEM_00260,ITEM_00260,WH1,26,2025-01-08 13:07:21.298590
2025-01-08,ASN_20250108_ITEM_00261,ITEM_00261,WH1,12,2025-01-08 12:46:11.061613
2025-01-08,ASN_20250108_ITEM_00262,ITEM_00262,WH1,17,2025-01-08 13:18:53.189965
2025-01-08,ASN_20250108_ITEM_00263,ITEM_00263,WH1,7,2025-01-08 18:07:15.178607
2025-01-08,ASN_20250108_ITEM_00264,ITEM_00264,WH1,28,2025-01-08 17:59:52.655521
2025-01-08,ASN_20250108_ITEM_00265,ITEM_00265,WH1,8,2025-01-08 21:45:07.596734
2025-01-08,ASN_20250108_ITEM_00266,ITEM_00266,WH1,18,2025-01-08 22:40:09.787871
2025-01-08,ASN_20250108_ITEM_00267,ITEM_00267,WH1,26,2025-01-08 15:01:20.232836
2025-01-08,ASN_20250108_ITEM_00268,ITEM_00268,WH1,28,2025-01-08 09:07:44.425114
2025-01-08,ASN_20250108_ITEM_00269,ITEM_00269,WH1,7,2025-01-08 03:45:03.920203
2025-01-08,ASN_20250108_ITEM_00271,ITEM_00271,WH1,21,2025-01-08 15:47:43.584153
2025-01-08,ASN_20250108_ITEM_00272,ITEM_00272,WH1,40,2025-01-08 16:42:07.931679
2025-01-08,ASN_20250108_ITEM_00273,ITEM_00273,WH1,39,2025-01-08 15:53:28.198704
2025-01-08,ASN_20250108_ITEM_00274,ITEM_00274,WH1,32,2025-01-08 02:01:29.751873
2025-01-08,ASN_20250108_ITEM_00275,ITEM_00275,WH1,33,2025-01-08 08:21:06.084764
2025-01-08,ASN_20250108_ITEM_00276,ITEM_00276,WH1,36,2025-01-08 02:46:25.828488
2025-01-08,ASN_20250108_ITEM_00277,ITEM_00277,WH1,19,2025-01-08 17:30:05.390590
2025-01-08,ASN_20250108_ITEM_00278,ITEM_00278,WH1,17,2025-01-08 12:03:28.203505
2025-01-08,ASN_20250108_ITEM_00279,ITEM_00279,WH1,9,2025-01-08 22:13:12.284953
2025-01-08,ASN_20250108_ITEM_00280,ITEM_00280,WH1,36,2025-01-08 21:30:37.907649
2025-01-08,ASN_20250108_ITEM_00281,ITEM_00281,WH1,31,2025-01-08 11:14:08.119105
2025-01-08,ASN_20250108_ITEM_00283,ITEM_00283,WH1,36,2025-01-08 18:40:04.194838
2025-01-08,ASN_20250108_ITEM_00284,ITEM_00284,WH1,8,2025-01-08 05:26:24.931363
2025-01-08,ASN_20250108_ITEM_00285,ITEM_00285,WH1,29,2025-01-08 15:36:45.129494
2025-01-08,ASN_20250108_ITEM_00286,ITEM_00286,WH1,27,2025-01-08 19:32:50.572582
2025-01-08,ASN_20250108_ITEM_00287,ITEM_00287,WH1,19,2025-01-08 11:43:52.648804
2025-01-08,ASN_20250108_ITEM_00288,ITEM_00288,WH1,16,2025-01-08 16:47:59.581180
2025-01-08,ASN_20250108_ITEM_00289,ITEM_00289,WH1,7,2025-01-08 08:43:29.018759
2025-01-08,ASN_20250108_ITEM_00290,ITEM_00290,WH1,24,2025-01-08 21:09:02.683563
2025-01-08,ASN_20250108_ITEM_00291,ITEM_00291,WH1,1,2025-01-08 19:25:14.730356
2025-01-08,ASN_20250108_ITEM_00292,ITEM_00292,WH1,13,2025-01-08 16:25:05.764958
2025-01-08,ASN_20250108_ITEM_00293,ITEM_00293,WH1,20,2025-01-08 06:03:44.095615
2025-01-08,ASN_20250108_ITEM_00294,ITEM_00294,WH1,6,2025-01-08 15:18:28.176751
2025-01-08,ASN_20250108_ITEM_00295,ITEM_00295,WH1,27,2025-01-08 14:18:51.578889
2025-01-08,ASN_20250108_ITEM_00296,ITEM_00296,WH1,35,2025-01-08 13:06:57.614119
2025-01-08,ASN_20250108_ITEM_00297,ITEM_00297,WH1,38,2025-01-08 04:46:13.606329
2025-01-08,ASN_20250108_ITEM_00298,ITEM_00298,WH1,11,2025-01-08 01:22:56.171404
2025-01-08,ASN_20250108_ITEM_00299,ITEM_00299,WH1,2,2025-01-08 04:06:31.351792
2025-01-08,ASN_20250108_ITEM_00300,ITEM_00300,WH1,33,2025-01-08 11:40:16.684815
2025-01-08,ASN_20250108_ITEM_00301,ITEM_00301,WH1,21,2025-01-08 22:20:31.263379
2025-01-08,ASN_20250108_ITEM_00302,ITEM_00302,WH1,14,2025-01-08 19:25:07.448902
2025-01-08,ASN_20250108_ITEM_00303,ITEM_00303,WH1,12,2025-01-08 04:36:53.560714
2025-01-08,ASN_20250108_ITEM_00304,ITEM_00304,WH1,34,2025-01-08 08:16:09.131793
2025-01-08,ASN_20250108_ITEM_00305,ITEM_00305,WH1,3,2025-01-08 12:52:50.743538
2025-01-08,ASN_20250108_ITEM_00306,ITEM_00306,WH1,3,2025-01-08 07:46:19.765355
2025-01-08,ASN_20250108_ITEM_00307,ITEM_00307,WH1,22,2025-01-08 10:47:25.610646
2025-01-08,ASN_20250108_ITEM_00308,ITEM_00308,WH1,17,2025-01-08 22:59:40.123540
2025-01-08,ASN_20250108_ITEM_00309,ITEM_00309,WH1,39,2025-01-08 10:25:50.343445
2025-01-08,ASN_20250108_ITEM_00310,ITEM_00310,WH1,8,2025-01-08 13:16:22.216354
2025-01-08,ASN_20250108_ITEM_00311,ITEM_00311,WH1,20,2025-01-08 07:19:23.070900
2025-01-08,ASN_20250108_ITEM_00312,ITEM_00312,WH1,10,2025-01-08 11:23:51.175346
2025-01-08,ASN_20250108_ITEM_00313,ITEM_00313,WH1,3,2025-01-08 11:53:12.834189
2025-01-08,ASN_20250108_ITEM_00314,ITEM_00314,WH1,33,2025-01-08 08:03:16.628075
2025-01-08,ASN_20250108_ITEM_00315,ITEM_00315,WH1,39,2025-01-08 02:23:20.288080
2025-01-08,ASN_20250108_ITEM_00316,ITEM_00316,WH1,35,2025-01-08 13:21:04.007902
2025-01-08,ASN_20250108_ITEM_00317,ITEM_00317,WH1,2,2025-01-08 22:36:53.063200
2025-01-08,ASN_20250108_ITEM_00318,ITEM_00318,WH1,26,2025-01-08 17:38:27.480444
2025-01-08,ASN_20250108_ITEM_00319,ITEM_00319,WH1,21,2025-01-08 13:45:19.142930
2025-01-08,ASN_20250108_ITEM_00320,ITEM_00320,WH1,2,2025-01-08 09:40:30.965086
2025-01-08,ASN_20250108_ITEM_00321,ITEM_00321,WH1,28,2025-01-08 11:26:05.659755
2025-01-08,ASN_20250108_ITEM_00322,ITEM_00322,WH1,15,2025-01-08 19:35:46.356466
2025-01-08,ASN_20250108_ITEM_00323,ITEM_00323,WH1,6,2025-01-08 15:32:53.145565
2025-01-08,ASN_20250108_ITEM_00324,ITEM_00324,WH1,33,2025-01-08 15:42:14.932922
2025-01-08,ASN_20250108_ITEM_00325,ITEM_00325,WH1,6,2025-01-08 14:40:36.493452
2025-01-08,ASN_20250108_ITEM_00327,ITEM_00327,WH1,10,2025-01-08 20:24:25.358712
2025-01-08,ASN_20250108_ITEM_00328,ITEM_00328,WH1,3,2025-01-08 06:35:19.046260
2025-01-08,ASN_20250108_ITEM_00329,ITEM_00329,WH1,39,2025-01-08 15:04:22.145378
2025-01-08,ASN_20250108_ITEM_00330,ITEM_00330,WH1,35,2025-01-08 06:07:47.614548
2025-01-08,ASN_20250108_ITEM_00331,ITEM_00331,WH1,1,2025-01-08 16:53:57.871255
2025-01-08,ASN_20250108_ITEM_00332,ITEM_00332,WH1,28,2025-01-08 21:10:59.627321
2025-01-08,ASN_20250108_ITEM_00333,ITEM_00333,WH1,36,2025-01-08 17:42:22.990509
2025-01-08,ASN_20250108_ITEM_00335,ITEM_00335,WH1,15,2025-01-08 20:55:00.726650
2025-01-08,ASN_20250108_ITEM_00336,ITEM_00336,WH1,27,2025-01-08 18:41:15.682778
2025-01-08,ASN_20250108_ITEM_00337,ITEM_00337,WH1,39,2025-01-08 20:52:40.112280
2025-01-08,ASN_20250108_ITEM_00338,ITEM_00338,WH1,17,2025-01-08 16:41:17.187779
2025-01-08,ASN_20250108_ITEM_00339,ITEM_00339,WH1,26,2025-01-08 18:49:42.255350
2025-01-08,ASN_20250108_ITEM_00340,ITEM_00340,WH1,10,2025-01-08 07:18:59.218199
2025-01-08,ASN_20250108_ITEM_00341,ITEM_00341,WH1,20,2025-01-08 21:14:21.860428
2025-01-08,ASN_20250108_ITEM_00343,ITEM_00343,WH1,24,2025-01-08 00:42:19.233571
2025-01-08,ASN_20250108_ITEM_00344,ITEM_00344,WH1,9,2025-01-08 13:58:32.593494
2025-01-08,ASN_20250108_ITEM_00345,ITEM_00345,WH1,10,2025-01-08 12:25:24.750179
2025-01-08,ASN_20250108_ITEM_00346,ITEM_00346,WH1,20,2025-01-08 01:17:38.808814
2025-01-08,ASN_20250108_ITEM_00347,ITEM_00347,WH1,6,2025-01-08 19:35:43.231473
2025-01-08,ASN_20250108_ITEM_00348,ITEM_00348,WH1,1,2025-01-08 03:23:19.511939
2025-01-08,ASN_20250108_ITEM_00349,ITEM_00349,WH1,18,2025-01-08 00:28:19.280434
2025-01-08,ASN_20250108_ITEM_00350,ITEM_00350,WH1,31,2025-01-08 06:40:20.479625
2025-01-08,ASN_20250108_ITEM_00351,ITEM_00351,WH1,15,2025-01-08 10:11:38.898623
2025-01-08,ASN_20250108_ITEM_00352,ITEM_00352,WH1,12,2025-01-08 21:07:20.168562
2025-01-08,ASN_20250108_ITEM_00353,ITEM_00353,WH1,27,2025-01-08 10:30:28.838250
2025-01-08,ASN_20250108_ITEM_00354,ITEM_00354,WH1,35,2025-01-08 05:05:54.584524
2025-01-08,ASN_20250108_ITEM_00355,ITEM_00355,WH1,24,2025-01-08 21:59:30.261352
2025-01-08,ASN_20250108_ITEM_00356,ITEM_00356,WH1,27,2025-01-08 03:57:58.876017
2025-01-08,ASN_20250108_ITEM_00358,ITEM_00358,WH1,23,2025-01-08 17:36:04.232963
2025-01-08,ASN_20250108_ITEM_00359,ITEM_00359,WH1,28,2025-01-08 17:50:02.295318
2025-01-08,ASN_20250108_ITEM_00360,ITEM_00360,WH1,15,2025-01-08 01:10:49.487095
2025-01-08,ASN_20250108_ITEM_00361,ITEM_00361,WH1,35,2025-01-08 06:08:54.206329
2025-01-08,ASN_20250108_ITEM_00362,ITEM_00362,WH1,15,2025-01-08 16:45:59.726231
2025-01-08,ASN_20250108_ITEM_00363,ITEM_00363,WH1,30,2025-01-08 07:28:36.657756
2025-01-08,ASN_20250108_ITEM_00364,ITEM_00364,WH1,30,2025-01-08 06:01:57.291168
2025-01-08,ASN_20250108_ITEM_00365,ITEM_00365,WH1,7,2025-01-08 07:33:12.779071
2025-01-08,ASN_20250108_ITEM_00366,ITEM_00366,WH1,31,2025-01-08 08:34:34.745679
2025-01-08,ASN_20250108_ITEM_00367,ITEM_00367,WH1,30,2025-01-08 17:58:29.703331
2025-01-08,ASN_20250108_ITEM_00368,ITEM_00368,WH1,13,2025-01-08 22:19:07.660278
2025-01-08,ASN_20250108_ITEM_00369,ITEM_00369,WH1,23,2025-01-08 15:31:03.405880
2025-01-08,ASN_20250108_ITEM_00370,ITEM_00370,WH1,38,2025-01-08 00:34:50.902520
2025-01-08,ASN_20250108_ITEM_00371,ITEM_00371,WH1,17,2025-01-08 01:27:55.524533
2025-01-08,ASN_20250108_ITEM_00372,ITEM_00372,WH1,4,2025-01-08 17:21:55.565469
2025-01-08,ASN_20250108_ITEM_00373,ITEM_00373,WH1,38,2025-01-08 19:00:01.503004
2025-01-08,ASN_20250108_ITEM_00374,ITEM_00374,WH1,40,2025-01-08 21:42:47.013766
2025-01-08,ASN_20250108_ITEM_00375,ITEM_00375,WH1,17,2025-01-08 21:48:31.867119
2025-01-08,ASN_20250108_ITEM_00376,ITEM_00376,WH1,16,2025-01-08 10:59:28.336784
2025-01-08,ASN_20250108_ITEM_00377,ITEM_00377,WH1,18,2025-01-08 03:45:53.386012
2025-01-08,ASN_20250108_ITEM_00378,ITEM_00378,WH1,35,2025-01-08 09:48:48.331728
