snapshot_date,item_id,warehouse_id,location_id,lpn_id,quantity_on_hand,last_updated_ts
2025-01-01,ITEM_00599,WH1,LOC_0080,LPN_102418,19,2025-01-01 00:00:00
2025-01-01,ITEM_00964,WH1,LOC_0082,LPN_102419,43,2025-01-01 00:00:00
2025-01-01,ITEM_00700,WH1,LOC_0097,LPN_102420,29,2025-01-01 00:00:00
2025-01-01,ITEM_00224,WH1,LOC_0098,LPN_102421,1,2025-01-01 00:00:00
2025-01-01,ITEM_00654,WH1,LOC_0094,LPN_102422,44,2025-01-01 00:00:00
2025-01-01,ITEM_00879,WH1,LOC_0035,LPN_102423,10,2025-01-01 00:00:00
2025-01-01,ITEM_00525,WH1,LOC_0119,LPN_102424,10,2025-01-01 00:00:00
2025-01-01,ITEM_00810,WH1,LOC_0043,LPN_102425,13,2025-01-01 00:00:00
2025-01-01,ITEM_00488,WH1,LOC_0035,LPN_102426,4,2025-01-01 00:00:00
2025-01-01,ITEM_00686,WH1,LOC_0028,LPN_102427,38,2025-01-01 00:00:00
2025-01-01,ITEM_00579,WH1,LOC_0071,LPN_102428,1,2025-01-01 00:00:00
2025-01-01,ITEM_00852,WH1,LOC_0016,LPN_102429,50,2025-01-01 00:00:00
2025-01-01,ITEM_00240,WH1,LOC_0116,LPN_102430,10,2025-01-01 00:00:00
2025-01-01,ITEM_00033,WH1,LOC_0058,LPN_102431,29,2025-01-01 00:00:00
2025-01-01,ITEM_00229,WH1,LOC_0033,LPN_102432,43,2025-01-01 00:00:00
2025-01-01,ITEM_00310,WH1,LOC_0092,LPN_102433,48,2025-01-01 00:00:00
2025-01-01,ITEM_00544,WH1,LOC_0033,LPN_102434,11,2025-01-01 00:00:00
2025-01-01,ITEM_00500,WH1,LOC_0041,LPN_102435,2,2025-01-01 00:00:00
2025-01-01,ITEM_00375,WH1,LOC_0095,LPN_102436,24,2025-01-01 00:00:00
2025-01-01,ITEM_00737,WH1,LOC_0010,LPN_102437,47,2025-01-01 00:00:00
2025-01-01,ITEM_00294,WH1,LOC_0114,LPN_102438,31,2025-01-01 00:00:00
2025-01-01,ITEM_00659,WH1,LOC_0103,LPN_102439,15,2025-01-01 00:00:00
2025-01-01,ITEM_00025,WH1,LOC_0108,LPN_102440,31,2025-01-01 00:00:00
2025-01-01,ITEM_00803,WH1,LOC_0072,LPN_102441,28,2025-01-01 00:00:00
2025-01-01,ITEM_00145,WH1,LOC_0013,LPN_102442,15,2025-01-01 00:00:00
2025-01-01,ITEM_00553,WH1,LOC_0097,LPN_102443,9,2025-01-01 00:00:00
2025-01-01,ITEM_00167,WH1,LOC_0073,LPN_102444,37,2025-01-01 00:00:00
2025-01-01,ITEM_00882,WH1,LOC_0064,LPN_102445,44,2025-01-01 00:00:00
2025-01-01,ITEM_00905,WH1,LOC_0078,LPN_102446,44,2025-01-01 00:00:00
2025-01-01,ITEM_00833,WH1,LOC_0056,LPN_102447,32,2025-01-01 00:00:00
2025-01-01,ITEM_00735,WH1,LOC_0061,LPN_102448,32,2025-01-01 00:00:00
2025-01-01,ITEM_00503,WH1,LOC_0097,LPN_102449,12,2025-01-01 00:00:00
2025-01-01,ITEM_00194,WH1,LOC_0013,LPN_102450,9,2025-01-01 00:00:00
2025-01-01,ITEM_00721,WH1,LOC_0045,LPN_102451,37,2025-01-01 00:00:00
2025-01-01,ITEM_00379,WH1,LOC_0099,LPN_102452,41,2025-01-01 00:00:00
2025-01-01,ITEM_00655,WH1,LOC_0034,LPN_102453,4,2025-01-01 00:00:00
2025-01-01,ITEM_00685,WH1,LOC_0032,LPN_102454,40,2025-01-01 00:00:00
2025-01-01,ITEM_00572,WH1,LOC_0049,LPN_102455,4,2025-01-01 00:00:00
2025-01-01,ITEM_00070,WH1,LOC_0095,LPN_102456,32,2025-01-01 00:00:00
2025-01-01,ITEM_00042,WH1,LOC_0071,LPN_102457,42,2025-01-01 00:00:00
2025-01-01,ITEM_00356,WH1,LOC_0008,LPN_102458,46,2025-01-01 00:00:00
2025-01-01,ITEM_00108,WH1,LOC_0056,LPN_102459,13,2025-01-01 00:00:00
2025-01-01,ITEM_00889,WH1,LOC_0036,LPN_102460,37,2025-01-01 00:00:00
2025-01-01,ITEM_00917,WH1,LOC_0015,LPN_102461,45,2025-01-01 00:00:00
2025-01-01,ITEM_00026,WH1,LOC_0034,LPN_102462,44,2025-01-01 00:00:00
2025-01-01,ITEM_00206,WH1,LOC_0020,LPN_102463,40,2025-01-01 00:00:00
2025-01-01,ITEM_00726,WH1,LOC_0110,LPN_102464,6,2025-01-01 00:00:00
2025-01-01,ITEM_00111,WH1,LOC_0062,LPN_102465,41,2025-01-01 00:00:00
2025-01-01,ITEM_00383,WH1,LOC_0061,LPN_102466,23,2025-01-01 00:00:00
2025-01-01,ITEM_00230,WH1,LOC_0024,LPN_102467,36,2025-01-01 00:00:00
2025-01-01,ITEM_00957,WH1,LOC_0118,LPN_102468,15,2025-01-01 00:00:00
2025-01-01,ITEM_00355,WH1,LOC_0038,LPN_102469,46,2025-01-01 00:00:00
2025-01-01,ITEM_00994,WH1,LOC_0112,LPN_102470,25,2025-01-01 00:00:00
2025-01-01,ITEM_00696,WH1,LOC_0031,LPN_102471,42,2025-01-01 00:00:00
2025-01-01,ITEM_00535,WH1,LOC_0015,LPN_102472,38,2025-01-01 00:00:00
2025-01-01,ITEM_00157,WH1,LOC_0079,LPN_102473,16,2025-01-01 00:00:00
2025-01-01,ITEM_00076,WH1,LOC_0014,LPN_102474,27,2025-01-01 00:00:00
2025-01-01,ITEM_00639,WH1,LOC_0018,LPN_102475,12,2025-01-01 00:00:00
2025-01-01,ITEM_00970,WH1,LOC_0026,LPN_102476,45,2025-01-01 00:00:00
2025-01-01,ITEM_00119,WH1,LOC_0118,LPN_102477,9,2025-01-01 00:00:00
2025-01-01,ITEM_00661,WH1,LOC_0030,LPN_102478,30,2025-01-01 00:00:00
2025-01-01,ITEM_00161,WH1,LOC_0097,LPN_102479,1,2025-01-01 00:00:00
2025-01-01,ITEM_00242,WH1,LOC_0083,LPN_102480,4,2025-01-01 00:00:00
2025-01-01,ITEM_00179,WH1,LOC_0043,LPN_102481,4,2025-01-01 00:00:00
2025-01-01,ITEM_00244,WH1,LOC_0076,LPN_102482,23,2025-01-01 00:00:00
2025-01-01,ITEM_00138,WH1,LOC_0056,LPN_102483,46,2025-01-01 00:00:00
2025-01-01,ITEM_00746,WH1,LOC_0026,LPN_102484,21,2025-01-01 00:00:00
2025-01-01,ITEM_00432,WH1,LOC_0025,LPN_102485,47,2025-01-01 00:00:00
2025-01-01,ITEM_00595,WH1,LOC_0111,LPN_102486,18,2025-01-01 00:00:00
2025-01-01,ITEM_00649,WH1,LOC_0024,LPN_102487,29,2025-01-01 00:00:00
2025-01-01,ITEM_00948,WH1,LOC_0043,LPN_102488,21,2025-01-01 00:00:00
2025-01-01,ITEM_00865,WH1,LOC_0085,LPN_102489,31,2025-01-01 00:00:00
2025-01-01,ITEM_00108,WH1,LOC_0092,LPN_102490,5,2025-01-01 00:00:00
2025-01-01,ITEM_00521,WH1,LOC_0061,LPN_102491,18,2025-01-01 00:00:00
2025-01-01,ITEM_00776,WH1,LOC_0071,LPN_102492,49,2025-01-01 00:00:00
2025-01-01,ITEM_00002,WH1,LOC_0056,LPN_102493,32,2025-01-01 00:00:00
2025-01-01,ITEM_00221,WH1,LOC_0068,LPN_102494,43,2025-01-01 00:00:00
2025-01-01,ITEM_00804,WH1,LOC_0015,LPN_102495,45,2025-01-01 00:00:00
2025-01-01,ITEM_00963,WH1,LOC_0082,LPN_102496,34,2025-01-01 00:00:00
2025-01-01,ITEM_00016,WH1,LOC_0036,LPN_102497,34,2025-01-01 00:00:00
2025-01-01,ITEM_00282,WH1,LOC_0002,LPN_102498,46,2025-01-01 00:00:00
2025-01-01,ITEM_00184,WH1,LOC_0073,LPN_102499,11,2025-01-01 00:00:00
2025-01-01,ITEM_00353,WH1,LOC_0045,LPN_102500,33,2025-01-01 00:00:00
2025-01-01,ITEM_00270,WH1,LOC_0057,LPN_102501,4,2025-01-01 00:00:00
2025-01-01,ITEM_00716,WH1,LOC_0060,LPN_102502,5,2025-01-01 00:00:00
2025-01-01,ITEM_00354,WH1,LOC_0088,LPN_102503,26,2025-01-01 00:00:00
2025-01-01,ITEM_00607,WH1,LOC_0078,LPN_102504,7,2025-01-01 00:00:00
2025-01-01,ITEM_00616,WH1,LOC_0043,LPN_102505,38,2025-01-01 00:00:00
2025-01-01,ITEM_00698,WH1,LOC_0067,LPN_102506,29,2025-01-01 00:00:00
2025-01-01,ITEM_00966,WH1,LOC_0069,LPN_102507,13,2025-01-01 00:00:00
2025-01-01,ITEM_00295,WH1,LOC_0009,LPN_102508,31,2025-01-01 00:00:00
2025-01-01,ITEM_00099,WH1,LOC_0066,LPN_102509,24,2025-01-01 00:00:00
2025-01-01,ITEM_00590,WH1,LOC_0001,LPN_102510,36,2025-01-01 00:00:00
2025-01-01,ITEM_00591,WH1,LOC_0043,LPN_102511,44,2025-01-01 00:00:00
2025-01-01,ITEM_00171,WH1,LOC_0004,LPN_102512,25,2025-01-01 00:00:00
2025-01-01,ITEM_00414,WH1,LOC_0062,LPN_102513,12,2025-01-01 00:00:00
2025-01-01,ITEM_00920,WH1,LOC_0065,LPN_102514,30,2025-01-01 00:00:00
2025-01-01,ITEM_00954,WH1,LOC_0035,LPN_102515,7,2025-01-01 00:00:00
2025-01-01,ITEM_00079,WH1,LOC_0100,LPN_102516,14,2025-01-01 00:00:00
2025-01-01,ITEM_00193,WH1,LOC_0115,LPN_102517,26,2025-01-01 00:00:00
2025-01-01,ITEM_00905,WH1,LOC_0012,LPN_102518,41,2025-01-01 00:00:00
2025-01-01,ITEM_00702,WH1,LOC_0099,LPN_102519,6,2025-01-01 00:00:00
2025-01-01,ITEM_00532,WH1,LOC_0016,LPN_102520,43,2025-01-01 00:00:00
2025-01-01,ITEM_00441,WH1,LOC_0080,LPN_102521,16,2025-01-01 00:00:00
2025-01-01,ITEM_00976,WH1,LOC_0085,LPN_102522,6,2025-01-01 00:00:00
2025-01-01,ITEM_00749,WH1,LOC_0025,LPN_102523,41,2025-01-01 00:00:00
2025-01-01,ITEM_00280,WH1,LOC_0100,LPN_102524,12,2025-01-01 00:00:00
2025-01-01,ITEM_00478,WH1,LOC_0116,LPN_102525,5,2025-01-01 00:00:00
2025-01-01,ITEM_00320,WH1,LOC_0106,LPN_102526,13,2025-01-01 00:00:00
2025-01-01,ITEM_00805,WH1,LOC_0117,LPN_102527,24,2025-01-01 00:00:00
2025-01-01,ITEM_00669,WH1,LOC_0018,LPN_102528,20,2025-01-01 00:00:00
2025-01-01,ITEM_00228,WH1,LOC_0014,LPN_102529,13,2025-01-01 00:00:00
2025-01-01,ITEM_00475,WH1,LOC_0020,LPN_102530,9,2025-01-01 00:00:00
2025-01-01,ITEM_00058,WH1,LOC_0007,LPN_102531,8,2025-01-01 00:00:00
2025-01-01,ITEM_00115,WH1,LOC_0105,LPN_102532,50,2025-01-01 00:00:00
2025-01-01,ITEM_00426,WH1,LOC_0022,LPN_102533,19,2025-01-01 00:00:00
2025-01-01,ITEM_00179,WH1,LOC_0030,LPN_102534,9,2025-01-01 00:00:00
2025-01-01,ITEM_00870,WH1,LOC_0051,LPN_102535,48,2025-01-01 00:00:00
2025-01-01,ITEM_00225,WH1,LOC_0063,LPN_102536,48,2025-01-01 00:00:00
2025-01-01,ITEM_00441,WH1,LOC_0055,LPN_102537,30,2025-01-01 00:00:00
2025-01-01,ITEM_00260,WH1,LOC_0073,LPN_102538,32,2025-01-01 00:00:00
2025-01-01,ITEM_00473,WH1,LOC_0030,LPN_102539,11,2025-01-01 00:00:00
2025-01-01,ITEM_00833,WH1,LOC_0016,LPN_102540,14,2025-01-01 00:00:00
2025-01-01,ITEM_00899,WH1,LOC_0033,LPN_102541,24,2025-01-01 00:00:00
2025-01-01,ITEM_00584,WH1,LOC_0030,LPN_102542,31,2025-01-01 00:00:00
2025-01-01,ITEM_00105,WH1,LOC_0020,LPN_102543,33,2025-01-01 00:00:00
2025-01-01,ITEM_00527,WH1,LOC_0004,LPN_102544,34,2025-01-01 00:00:00
2025-01-01,ITEM_00887,WH1,LOC_0105,LPN_102545,2,2025-01-01 00:00:00
2025-01-01,ITEM_00380,WH1,LOC_0107,LPN_102546,10,2025-01-01 00:00:00
2025-01-01,ITEM_00588,WH1,LOC_0077,LPN_102547,3,2025-01-01 00:00:00
2025-01-01,ITEM_00600,WH1,LOC_0081,LPN_102548,7,2025-01-01 00:00:00
2025-01-01,ITEM_00675,WH1,LOC_0083,LPN_102549,13,2025-01-01 00:00:00
2025-01-01,ITEM_00740,WH1,LOC_0051,LPN_102550,27,2025-01-01 00:00:00
2025-01-01,ITEM_00392,WH1,LOC_0029,LPN_102551,19,2025-01-01 00:00:00
2025-01-01,ITEM_00625,WH1,LOC_0056,LPN_102552,31,2025-01-01 00:00:00
2025-01-01,ITEM_00357,WH1,LOC_0009,LPN_102553,31,2025-01-01 00:00:00
2025-01-01,ITEM_00665,WH1,LOC_0035,LPN_102554,4,2025-01-01 00:00:00
2025-01-01,ITEM_00612,WH1,LOC_0016,LPN_102555,12,2025-01-01 00:00:00
2025-01-01,ITEM_00331,WH1,LOC_0022,LPN_102556,15,2025-01-01 00:00:00
2025-01-01,ITEM_00222,WH1,LOC_0030,LPN_102557,31,2025-01-01 00:00:00
2025-01-01,ITEM_00093,WH1,LOC_0086,LPN_102558,24,2025-01-01 00:00:00
2025-01-01,ITEM_00689,WH1,LOC_0083,LPN_102559,12,2025-01-01 00:00:00
2025-01-01,ITEM_00498,WH1,LOC_0002,LPN_102560,2,2025-01-01 00:00:00
2025-01-01,ITEM_00636,WH1,LOC_0049,LPN_102561,24,2025-01-01 00:00:00
2025-01-01,ITEM_00590,WH1,LOC_0119,LPN_102562,6,2025-01-01 00:00:00
2025-01-01,ITEM_00111,WH1,LOC_0072,LPN_102563,7,2025-01-01 00:00:00
2025-01-01,ITEM_00634,WH1,LOC_0015,LPN_102564,4,2025-01-01 00:00:00
2025-01-01,ITEM_00427,WH1,LOC_0035,LPN_102565,29,2025-01-01 00:00:00
2025-01-01,ITEM_00274,WH1,LOC_0007,LPN_102566,36,2025-01-01 00:00:00
2025-01-01,ITEM_00479,WH1,LOC_0030,LPN_102567,31,2025-01-01 00:00:00
2025-01-01,ITEM_00945,WH1,LOC_0088,LPN_102568,22,2025-01-01 00:00:00
2025-01-01,ITEM_00563,WH1,LOC_0044,LPN_102569,30,2025-01-01 00:00:00
2025-01-01,ITEM_00731,WH1,LOC_0076,LPN_102570,46,2025-01-01 00:00:00
2025-01-01,ITEM_00172,WH1,LOC_0081,LPN_102571,4,2025-01-01 00:00:00
2025-01-01,ITEM_00262,WH1,LOC_0116,LPN_102572,11,2025-01-01 00:00:00
2025-01-01,ITEM_00927,WH1,LOC_0028,LPN_102573,35,2025-01-01 00:00:00
2025-01-01,ITEM_00830,WH1,LOC_0008,LPN_102574,3,2025-01-01 00:00:00
2025-01-01,ITEM_00866,WH1,LOC_0060,LPN_102575,38,2025-01-01 00:00:00
2025-01-01,ITEM_00923,WH1,LOC_0076,LPN_102576,45,2025-01-01 00:00:00
2025-01-01,ITEM_00904,WH1,LOC_0102,LPN_102577,6,2025-01-01 00:00:00
2025-01-01,ITEM_00194,WH1,LOC_0012,LPN_102578,41,2025-01-01 00:00:00
2025-01-01,ITEM_00132,WH1,LOC_0113,LPN_102579,28,2025-01-01 00:00:00
2025-01-01,ITEM_00321,WH1,LOC_0029,LPN_102580,7,2025-01-01 00:00:00
2025-01-01,ITEM_00289,WH1,LOC_0079,LPN_102581,18,2025-01-01 00:00:00
2025-01-01,ITEM_00844,WH1,LOC_0092,LPN_102582,47,2025-01-01 00:00:00
2025-01-01,ITEM_00022,WH1,LOC_0036,LPN_102583,4,2025-01-01 00:00:00
2025-01-01,ITEM_00632,WH1,LOC_0050,LPN_102584,22,2025-01-01 00:00:00
2025-01-01,ITEM_00512,WH1,LOC_0031,LPN_102585,35,2025-01-01 00:00:00
2025-01-01,ITEM_00763,WH1,LOC_0101,LPN_102586,39,2025-01-01 00:00:00
2025-01-01,ITEM_00990,WH1,LOC_0062,LPN_102587,41,2025-01-01 00:00:00
2025-01-01,ITEM_00769,WH1,LOC_0116,LPN_102588,5,2025-01-01 00:00:00
2025-01-01,ITEM_00694,WH1,LOC_0057,LPN_102589,9,2025-01-01 00:00:00
2025-01-01,ITEM_00217,WH1,LOC_0095,LPN_102590,45,2025-01-01 00:00:00
2025-01-01,ITEM_00153,WH1,LOC_0084,LPN_102591,20,2025-01-01 00:00:00
2025-01-01,ITEM_00869,WH1,LOC_0028,LPN_102592,18,2025-01-01 00:00:00
2025-01-01,ITEM_00481,WH1,LOC_0095,LPN_102593,39,2025-01-01 00:00:00
2025-01-01,ITEM_00528,WH1,LOC_0119,LPN_102594,20,2025-01-01 00:00:00
2025-01-01,ITEM_00322,WH1,LOC_0082,LPN_102595,19,2025-01-01 00:00:00
2025-01-01,ITEM_00984,WH1,LOC_0088,LPN_102596,10,2025-01-01 00:00:00
2025-01-01,ITEM_00810,WH1,LOC_0115,LPN_102597,15,2025-01-01 00:00:00
2025-01-01,ITEM_00424,WH1,LOC_0011,LPN_102598,34,2025-01-01 00:00:00
2025-01-01,ITEM_00232,WH1,LOC_0048,LPN_102599,37,2025-01-01 00:00:00
2025-01-01,ITEM_00912,WH1,LOC_0104,LPN_102600,14,2025-01-01 00:00:00
2025-01-01,ITEM_00563,WH1,LOC_0029,LPN_102601,45,2025-01-01 00:00:00
2025-01-01,ITEM_00754,WH1,LOC_0108,LPN_102602,47,2025-01-01 00:00:00
2025-01-01,ITEM_00241,WH1,LOC_0113,LPN_102603,12,2025-01-01 00:00:00
2025-01-01,ITEM_00767,WH1,LOC_0062,LPN_102604,24,2025-01-01 00:00:00
2025-01-01,ITEM_00322,WH1,LOC_0085,LPN_102605,21,2025-01-01 00:00:00
2025-01-01,ITEM_00219,WH1,LOC_0054,LPN_102606,8,2025-01-01 00:00:00
2025-01-01,ITEM_00422,WH1,LOC_0107,LPN_102607,19,2025-01-01 00:00:00
2025-01-01,ITEM_00735,WH1,LOC_0084,LPN_102608,13,2025-01-01 00:00:00
2025-01-01,ITEM_00437,WH1,LOC_0101,LPN_102609,38,2025-01-01 00:00:00
2025-01-01,ITEM_00755,WH1,LOC_0090,LPN_102610,28,2025-01-01 00:00:00
2025-01-01,ITEM_00049,WH1,LOC_0076,LPN_102611,29,2025-01-01 00:00:00
2025-01-01,ITEM_00230,WH1,LOC_0092,LPN_102612,36,2025-01-01 00:00:00
2025-01-01,ITEM_00922,WH1,LOC_0075,LPN_102613,49,2025-01-01 00:00:00
2025-01-01,ITEM_00506,WH1,LOC_0104,LPN_102614,10,2025-01-01 00:00:00
2025-01-01,ITEM_01000,WH1,LOC_0049,LPN_102615,7,2025-01-01 00:00:00
2025-01-01,ITEM_00819,WH1,LOC_0066,LPN_102616,13,2025-01-01 00:00:00
2025-01-01,ITEM_00108,WH1,LOC_0076,LPN_102617,41,2025-01-01 00:00:00
2025-01-01,ITEM_00141,WH1,LOC_0022,LPN_102618,7,2025-01-01 00:00:00
2025-01-01,ITEM_00186,WH1,LOC_0086,LPN_102619,26,2025-01-01 00:00:00
2025-01-01,ITEM_00727,WH1,LOC_0037,LPN_102620,5,2025-01-01 00:00:00
2025-01-01,ITEM_00716,WH1,LOC_0053,LPN_102621,45,2025-01-01 00:00:00
2025-01-01,ITEM_00209,WH1,LOC_0112,LPN_102622,18,2025-01-01 00:00:00
2025-01-01,ITEM_00002,WH1,LOC_0086,LPN_102623,35,2025-01-01 00:00:00
2025-01-01,ITEM_00838,WH1,LOC_0102,LPN_102624,9,2025-01-01 00:00:00
2025-01-01,ITEM_00007,WH1,LOC_0071,LPN_102625,25,2025-01-01 00:00:00
2025-01-01,ITEM_00769,WH1,LOC_0064,LPN_102626,28,2025-01-01 00:00:00
2025-01-01,ITEM_00900,WH1,LOC_0076,LPN_102627,2,2025-01-01 00:00:00
2025-01-01,ITEM_00090,WH1,LOC_0019,LPN_102628,44,2025-01-01 00:00:00
2025-01-01,ITEM_00362,WH1,LOC_0065,LPN_102629,2,2025-01-01 00:00:00
2025-01-01,ITEM_00849,WH1,LOC_0050,LPN_102630,35,2025-01-01 00:00:00
2025-01-01,ITEM_00226,WH1,LOC_0116,LPN_102631,40,2025-01-01 00:00:00
2025-01-01,ITEM_00902,WH1,LOC_0030,LPN_102632,45,2025-01-01 00:00:00
2025-01-01,ITEM_00575,WH1,LOC_0035,LPN_102633,24,2025-01-01 00:00:00
2025-01-01,ITEM_00907,WH1,LOC_0110,LPN_102634,8,2025-01-01 00:00:00
2025-01-01,ITEM_00944,WH1,LOC_0105,LPN_102635,46,2025-01-01 00:00:00
2025-01-01,ITEM_00641,WH1,LOC_0060,LPN_102636,31,2025-01-01 00:00:00
2025-01-01,ITEM_00526,WH1,LOC_0064,LPN_102637,24,2025-01-01 00:00:00
2025-01-01,ITEM_00597,WH1,LOC_0009,LPN_102638,44,2025-01-01 00:00:00
2025-01-01,ITEM_00941,WH1,LOC_0045,LPN_102639,31,2025-01-01 00:00:00
2025-01-01,ITEM_00121,WH1,LOC_0065,LPN_102640,48,2025-01-01 00:00:00
2025-01-01,ITEM_00627,WH1,LOC_0007,LPN_102641,4,2025-01-01 00:00:00
2025-01-01,ITEM_00597,WH1,LOC_0080,LPN_102642,20,2025-01-01 00:00:00
2025-01-01,ITEM_00539,WH1,LOC_0048,LPN_102643,8,2025-01-01 00:00:00
2025-01-01,ITEM_00787,WH1,LOC_0013,LPN_102644,24,2025-01-01 00:00:00
2025-01-01,ITEM_00565,WH1,LOC_0091,LPN_102645,12,2025-01-01 00:00:00
2025-01-01,ITEM_00273,WH1,LOC_0091,LPN_102646,44,2025-01-01 00:00:00
2025-01-01,ITEM_00246,WH1,LOC_0046,LPN_102647,46,2025-01-01 00:00:00
2025-01-01,ITEM_00476,WH1,LOC_0046,LPN_102648,3,2025-01-01 00:00:00
2025-01-01,ITEM_00668,WH1,LOC_0010,LPN_102649,8,2025-01-01 00:00:00
2025-01-01,ITEM_00936,WH1,LOC_0086,LPN_102650,22,2025-01-01 00:00:00
2025-01-01,ITEM_00357,WH1,LOC_0034,LPN_102651,41,2025-01-01 00:00:00
2025-01-01,ITEM_00781,WH1,LOC_0105,LPN_102652,45,2025-01-01 00:00:00
2025-01-01,ITEM_00788,WH1,LOC_0108,LPN_102653,7,2025-01-01 00:00:00
2025-01-01,ITEM_00713,WH1,LOC_0025,LPN_102654,13,2025-01-01 00:00:00
2025-01-01,ITEM_00253,WH1,LOC_0110,LPN_102655,13,2025-01-01 00:00:00
2025-01-01,ITEM_00538,WH1,LOC_0018,LPN_102656,7,2025-01-01 00:00:00
2025-01-01,ITEM_00116,WH1,LOC_0042,LPN_102657,48,2025-01-01 00:00:00
2025-01-01,ITEM_00210,WH1,LOC_0088,LPN_102658,49,2025-01-01 00:00:00
2025-01-01,ITEM_00603,WH1,LOC_0040,LPN_102659,20,2025-01-01 00:00:00
2025-01-01,ITEM_00359,WH1,LOC_0025,LPN_102660,2,2025-01-01 00:00:00
2025-01-01,ITEM_00909,WH1,LOC_0083,LPN_102661,38,2025-01-01 00:00:00
2025-01-01,ITEM_00022,WH1,LOC_0065,LPN_102662,4,2025-01-01 00:00:00
2025-01-01,ITEM_00575,WH1,LOC_0049,LPN_102663,3,2025-01-01 00:00:00
2025-01-01,ITEM_00988,WH1,LOC_0115,LPN_102664,17,2025-01-01 00:00:00
2025-01-01,ITEM_00837,WH1,LOC_0040,LPN_102665,40,2025-01-01 00:00:00
2025-01-01,ITEM_00905,WH1,LOC_0106,LPN_102666,45,2025-01-01 00:00:00
2025-01-01,ITEM_00513,WH1,LOC_0016,LPN_102667,35,2025-01-01 00:00:00
2025-01-01,ITEM_00559,WH1,LOC_0097,LPN_102668,47,2025-01-01 00:00:00
2025-01-01,ITEM_00303,WH1,LOC_0118,LPN_102669,36,2025-01-01 00:00:00
2025-01-01,ITEM_00036,WH1,LOC_0083,LPN_102670,19,2025-01-01 00:00:00
2025-01-01,ITEM_00901,WH1,LOC_0048,LPN_102671,14,2025-01-01 00:00:00
2025-01-01,ITEM_00830,WH1,LOC_0007,LPN_102672,47,2025-01-01 00:00:00
2025-01-01,ITEM_00328,WH1,LOC_0100,LPN_102673,20,2025-01-01 00:00:00
2025-01-01,ITEM_00226,WH1,LOC_0006,LPN_102674,36,2025-01-01 00:00:00
2025-01-01,ITEM_00018,WH1,LOC_0029,LPN_102675,35,2025-01-01 00:00:00
2025-01-01,ITEM_00764,WH1,LOC_0048,LPN_102676,2,2025-01-01 00:00:00
2025-01-01,ITEM_00164,WH1,LOC_0022,LPN_102677,11,2025-01-01 00:00:00
2025-01-01,ITEM_00872,WH1,LOC_0028,LPN_102678,46,2025-01-01 00:00:00
2025-01-01,ITEM_00166,WH1,LOC_0058,LPN_102679,23,2025-01-01 00:00:00
2025-01-01,ITEM_00354,WH1,LOC_0081,LPN_102680,48,2025-01-01 00:00:00
2025-01-01,ITEM_00586,WH1,LOC_0026,LPN_102681,37,2025-01-01 00:00:00
2025-01-01,ITEM_00217,WH1,LOC_0017,LPN_102682,42,2025-01-01 00:00:00
2025-01-01,ITEM_00498,WH1,LOC_0090,LPN_102683,33,2025-01-01 00:00:00
2025-01-01,ITEM_00844,WH1,LOC_0042,LPN_102684,50,2025-01-01 00:00:00
2025-01-01,ITEM_00488,WH1,LOC_0046,LPN_102685,19,2025-01-01 00:00:00
2025-01-01,ITEM_00254,WH1,LOC_0030,LPN_102686,22,2025-01-01 00:00:00
2025-01-01,ITEM_00936,WH1,LOC_0106,LPN_102687,32,2025-01-01 00:00:00
2025-01-01,ITEM_00418,WH1,LOC_0022,LPN_102688,49,2025-01-01 00:00:00
2025-01-01,ITEM_00187,WH1,LOC_0082,LPN_102689,22,2025-01-01 00:00:00
2025-01-01,ITEM_00332,WH1,LOC_0001,LPN_102690,48,2025-01-01 00:00:00
2025-01-01,ITEM_00345,WH1,LOC_0111,LPN_102691,31,2025-01-01 00:00:00
2025-01-01,ITEM_00078,WH1,LOC_0002,LPN_102692,32,2025-01-01 00:00:00
2025-01-01,ITEM_00873,WH1,LOC_0008,LPN_102693,27,2025-01-01 00:00:00
2025-01-01,ITEM_00134,WH1,LOC_0071,LPN_102694,49,2025-01-01 00:00:00
2025-01-01,ITEM_00736,WH1,LOC_0020,LPN_102695,25,2025-01-01 00:00:00
2025-01-01,ITEM_00872,WH1,LOC_0078,LPN_102696,8,2025-01-01 00:00:00
2025-01-01,ITEM_00515,WH1,LOC_0079,LPN_102697,18,2025-01-01 00:00:00
2025-01-01,ITEM_00679,WH1,LOC_0049,LPN_102698,35,2025-01-01 00:00:00
2025-01-01,ITEM_00055,WH1,LOC_0065,LPN_102699,36,2025-01-01 00:00:00
2025-01-01,ITEM_00902,WH1,LOC_0119,LPN_102700,38,2025-01-01 00:00:00
2025-01-01,ITEM_00839,WH1,LOC_0026,LPN_102701,36,2025-01-01 00:00:00
2025-01-01,ITEM_00175,WH1,LOC_0119,LPN_102702,31,2025-01-01 00:00:00
2025-01-01,ITEM_00548,WH1,LOC_0071,LPN_102703,25,2025-01-01 00:00:00
2025-01-01,ITEM_00966,WH1,LOC_0071,LPN_102704,32,2025-01-01 00:00:00
2025-01-01,ITEM_00314,WH1,LOC_0025,LPN_102705,24,2025-01-01 00:00:00
2025-01-01,ITEM_00689,WH1,LOC_0006,LPN_102706,35,2025-01-01 00:00:00
2025-01-01,ITEM_00222,WH1,LOC_0034,LPN_102707,14,2025-01-01 00:00:00
