snapshot_date,item_id,warehouse_id,location_id,lpn_id,quantity_on_hand,last_updated_ts,anomaly_type
2025-01-01,ITEM_00212,WH1,LOC_0073,LPN_EOD_0212_0,568,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00212,WH1,LOC_0082,LPN_EOD_0212_1,565,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00212,WH1,LOC_0090,LPN_EOD_0212_2,641,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00212,WH1,LOC_0098,LPN_EOD_0212_3,585,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00213,WH1,LOC_0011,LPN_EOD_0213_0,1464,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00213,WH1,LOC_0071,LPN_EOD_0213_1,1507,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00213,WH1,LOC_0101,LPN_EOD_0213_2,1536,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00214,WH1,LOC_0089,LPN_EOD_0214_0,1750,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00214,WH1,LOC_0038,LPN_EOD_0214_1,1605,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00214,WH1,LOC_0101,LPN_EOD_0214_2,1659,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00215,WH1,LOC_0091,LPN_EOD_0215_0,1777,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00215,WH1,LOC_0120,LPN_EOD_0215_1,1711,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00216,WH1,LOC_0102,LPN_EOD_0216_0,1847,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00216,WH1,LOC_0094,LPN_EOD_0216_1,1746,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00216,WH1,LOC_0021,LPN_EOD_0216_2,1772,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00217,WH1,LOC_0080,LPN_EOD_0217_0,1162,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00217,WH1,LOC_0010,LPN_EOD_0217_1,1205,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00217,WH1,LOC_0019,LPN_EOD_0217_2,1102,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00217,WH1,LOC_0101,LPN_EOD_0217_3,1107,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00218,WH1,LOC_0006,LPN_EOD_0218_0,1415,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00218,WH1,LOC_0044,LPN_EOD_0218_1,1448,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00219,WH1,LOC_0075,LPN_EOD_0219_0,2879,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00219,WH1,LOC_0035,LPN_EOD_0219_1,2841,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00220,WH1,LOC_0041,LPN_EOD_0220_0,1255,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00220,WH1,LOC_0093,LPN_EOD_0220_1,1246,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00220,WH1,LOC_0011,LPN_EOD_0220_2,1213,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00221,WH1,LOC_0077,LPN_EOD_0221_0,4269,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00222,WH1,LOC_0048,LPN_EOD_0222_0,1068,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00222,WH1,LOC_0048,LPN_EOD_0222_1,1071,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00222,WH1,LOC_0008,LPN_EOD_0222_2,1063,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00223,WH1,LOC_0049,LPN_EOD_0223_0,984,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00223,WH1,LOC_0094,LPN_EOD_0223_1,1025,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00223,WH1,LOC_0046,LPN_EOD_0223_2,1028,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00223,WH1,LOC_0060,LPN_EOD_0223_3,1002,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00224,WH1,LOC_0015,LPN_EOD_0224_0,891,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00224,WH1,LOC_0057,LPN_EOD_0224_1,884,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00224,WH1,LOC_0009,LPN_EOD_0224_2,837,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00224,WH1,LOC_0043,LPN_EOD_0224_3,822,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00224,WH1,LOC_0049,LPN_EOD_0224_4,850,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00225,WH1,LOC_0108,LPN_EOD_0225_0,2962,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00226,WH1,LOC_0081,LPN_EOD_0226_0,1638,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00226,WH1,LOC_0101,LPN_EOD_0226_1,1637,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00226,WH1,LOC_0030,LPN_EOD_0226_2,1639,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00226,WH1,LOC_0002,LPN_EOD_0226_3,1543,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00227,WH1,LOC_0080,LPN_EOD_0227_0,2025,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00227,WH1,LOC_0006,LPN_EOD_0227_1,2107,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00228,WH1,LOC_0112,LPN_EOD_0228_0,1584,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00228,WH1,LOC_0058,LPN_EOD_0228_1,1631,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00228,WH1,LOC_0070,LPN_EOD_0228_2,1676,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00229,WH1,LOC_0012,LPN_EOD_0229_0,3618,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00230,WH1,LOC_0015,LPN_EOD_0230_0,2040,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00230,WH1,LOC_0014,LPN_EOD_0230_1,2126,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00230,WH1,LOC_0014,LPN_EOD_0230_2,2149,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00231,WH1,LOC_0010,LPN_EOD_0231_0,649,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00231,WH1,LOC_0075,LPN_EOD_0231_1,603,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00231,WH1,LOC_0041,LPN_EOD_0231_2,628,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00231,WH1,LOC_0018,LPN_EOD_0231_3,648,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00231,WH1,LOC_0095,LPN_EOD_0231_4,638,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00232,WH1,LOC_0028,LPN_EOD_0232_0,1043,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00232,WH1,LOC_0085,LPN_EOD_0232_1,1040,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00232,WH1,LOC_0021,LPN_EOD_0232_2,1070,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00233,WH1,LOC_0103,LPN_EOD_0233_0,2086,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00233,WH1,LOC_0086,LPN_EOD_0233_1,2039,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00234,WH1,LOC_0003,LPN_EOD_0234_0,693,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00234,WH1,LOC_0091,LPN_EOD_0234_1,695,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00234,WH1,LOC_0104,LPN_EOD_0234_2,736,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00234,WH1,LOC_0044,LPN_EOD_0234_3,719,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00234,WH1,LOC_0065,LPN_EOD_0234_4,710,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00235,WH1,LOC_0113,LPN_EOD_0235_0,4556,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00236,WH1,LOC_0036,LPN_EOD_0236_0,850,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00236,WH1,LOC_0088,LPN_EOD_0236_1,864,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00236,WH1,LOC_0062,LPN_EOD_0236_2,866,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00236,WH1,LOC_0097,LPN_EOD_0236_3,852,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00237,WH1,LOC_0002,LPN_EOD_0237_0,4152,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00238,WH1,LOC_0001,LPN_EOD_0238_0,1141,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00238,WH1,LOC_0032,LPN_EOD_0238_1,1095,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00238,WH1,LOC_0102,LPN_EOD_0238_2,1093,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00238,WH1,LOC_0098,LPN_EOD_0238_3,1081,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00239,WH1,LOC_0048,LPN_EOD_0239_0,1090,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00239,WH1,LOC_0076,LPN_EOD_0239_1,1031,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00239,WH1,LOC_0082,LPN_EOD_0239_2,1067,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00239,WH1,LOC_0087,LPN_EOD_0239_3,1026,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00240,WH1,LOC_0009,LPN_EOD_0240_0,961,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00240,WH1,LOC_0117,LPN_EOD_0240_1,968,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00240,WH1,LOC_0045,LPN_EOD_0240_2,942,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00240,WH1,LOC_0117,LPN_EOD_0240_3,938,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00241,WH1,LOC_0028,LPN_EOD_0241_0,1100,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00241,WH1,LOC_0063,LPN_EOD_0241_1,1113,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00241,WH1,LOC_0119,LPN_EOD_0241_2,1068,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00242,WH1,LOC_0003,LPN_EOD_0242_0,712,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00242,WH1,LOC_0093,LPN_EOD_0242_1,711,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00242,WH1,LOC_0007,LPN_EOD_0242_2,695,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00242,WH1,LOC_0088,LPN_EOD_0242_3,738,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00242,WH1,LOC_0105,LPN_EOD_0242_4,692,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00243,WH1,LOC_0032,LPN_EOD_0243_0,1752,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00243,WH1,LOC_0031,LPN_EOD_0243_1,1625,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00243,WH1,LOC_0075,LPN_EOD_0243_2,1720,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00244,WH1,LOC_0049,LPN_EOD_0244_0,1136,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00244,WH1,LOC_0031,LPN_EOD_0244_1,1178,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00244,WH1,LOC_0118,LPN_EOD_0244_2,1166,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00244,WH1,LOC_0095,LPN_EOD_0244_3,1222,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00244,WH1,LOC_0046,LPN_EOD_0244_4,1137,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00245,WH1,LOC_0102,LPN_EOD_0245_0,3346,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00246,WH1,LOC_0004,LPN_EOD_0246_0,850,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00246,WH1,LOC_0053,LPN_EOD_0246_1,870,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00246,WH1,LOC_0117,LPN_EOD_0246_2,851,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00247,WH1,LOC_0017,LPN_EOD_0247_0,659,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00247,WH1,LOC_0040,LPN_EOD_0247_1,659,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00247,WH1,LOC_0109,LPN_EOD_0247_2,564,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00247,WH1,LOC_0049,LPN_EOD_0247_3,603,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00248,WH1,LOC_0010,LPN_EOD_0248_0,1365,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00248,WH1,LOC_0022,LPN_EOD_0248_1,1401,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00248,WH1,LOC_0099,LPN_EOD_0248_2,1410,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00248,WH1,LOC_0017,LPN_EOD_0248_3,1416,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00249,WH1,LOC_0086,LPN_EOD_0249_0,874,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00249,WH1,LOC_0016,LPN_EOD_0249_1,869,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00250,WH1,LOC_0020,LPN_EOD_0250_0,1491,2025-01-01 23:59:59,LOST_INVENTORY
2025-01-01,ITEM_00250,WH1,LOC_0007,LPN_EOD_0250_1,1461,2025-01-01 23:59:59,LOST_INVENTORY
2025-01-01,ITEM_00251,WH1,LOC_0088,LPN_EOD_0251_0,613,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00251,WH1,LOC_0018,LPN_EOD_0251_1,614,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00251,WH1,LOC_0120,LPN_EOD_0251_2,601,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00251,WH1,LOC_0017,LPN_EOD_0251_3,626,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00251,WH1,LOC_0105,LPN_EOD_0251_4,639,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00252,WH1,LOC_0048,LPN_EOD_0252_0,1668,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00252,WH1,LOC_0097,LPN_EOD_0252_1,1609,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00253,WH1,LOC_0046,LPN_EOD_0253_0,4713,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00254,WH1,LOC_0041,LPN_EOD_0254_0,469,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00254,WH1,LOC_0086,LPN_EOD_0254_1,526,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00254,WH1,LOC_0012,LPN_EOD_0254_2,524,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00254,WH1,LOC_0003,LPN_EOD_0254_3,497,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00254,WH1,LOC_0048,LPN_EOD_0254_4,518,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00255,WH1,LOC_0021,LPN_EOD_0255_0,1935,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00255,WH1,LOC_0056,LPN_EOD_0255_1,1929,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00255,WH1,LOC_0032,LPN_EOD_0255_2,1887,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00256,WH1,LOC_0026,LPN_EOD_0256_0,1370,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00256,WH1,LOC_0075,LPN_EOD_0256_1,1349,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00257,WH1,LOC_0027,LPN_EOD_0257_0,977,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00257,WH1,LOC_0021,LPN_EOD_0257_1,937,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00257,WH1,LOC_0018,LPN_EOD_0257_2,950,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00257,WH1,LOC_0108,LPN_EOD_0257_3,949,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00258,WH1,LOC_0063,LPN_EOD_0258_0,1096,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00258,WH1,LOC_0066,LPN_EOD_0258_1,1134,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00258,WH1,LOC_0093,LPN_EOD_0258_2,1123,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00258,WH1,LOC_0039,LPN_EOD_0258_3,1097,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00259,WH1,LOC_0013,LPN_EOD_0259_0,1299,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00259,WH1,LOC_0115,LPN_EOD_0259_1,1285,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00259,WH1,LOC_0014,LPN_EOD_0259_2,1340,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00260,WH1,LOC_0056,LPN_EOD_0260_0,884,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00260,WH1,LOC_0109,LPN_EOD_0260_1,934,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00260,WH1,LOC_0119,LPN_EOD_0260_2,871,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00260,WH1,LOC_0103,LPN_EOD_0260_3,858,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00260,WH1,LOC_0094,LPN_EOD_0260_4,861,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00261,WH1,LOC_0072,LPN_EOD_0261_0,1613,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00261,WH1,LOC_0061,LPN_EOD_0261_1,1522,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00261,WH1,LOC_0054,LPN_EOD_0261_2,1589,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00262,WH1,LOC_0056,LPN_EOD_0262_0,1196,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00262,WH1,LOC_0032,LPN_EOD_0262_1,1152,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00262,WH1,LOC_0110,LPN_EOD_0262_2,1133,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00262,WH1,LOC_0109,LPN_EOD_0262_3,1195,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00263,WH1,LOC_0088,LPN_EOD_0263_0,761,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00263,WH1,LOC_0075,LPN_EOD_0263_1,710,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00263,WH1,LOC_0104,LPN_EOD_0263_2,709,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00263,WH1,LOC_0023,LPN_EOD_0263_3,719,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00263,WH1,LOC_0109,LPN_EOD_0263_4,688,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00264,WH1,LOC_0059,LPN_EOD_0264_0,1701,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00264,WH1,LOC_0066,LPN_EOD_0264_1,1760,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00265,WH1,LOC_0074,LPN_EOD_0265_0,3992,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00266,WH1,LOC_0010,LPN_EOD_0266_0,1620,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00266,WH1,LOC_0113,LPN_EOD_0266_1,1673,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00267,WH1,LOC_0003,LPN_EOD_0267_0,808,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00267,WH1,LOC_0021,LPN_EOD_0267_1,796,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00267,WH1,LOC_0032,LPN_EOD_0267_2,792,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00267,WH1,LOC_0015,LPN_EOD_0267_3,759,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00267,WH1,LOC_0108,LPN_EOD_0267_4,794,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00268,WH1,LOC_0100,LPN_EOD_0268_0,973,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00268,WH1,LOC_0066,LPN_EOD_0268_1,1013,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00268,WH1,LOC_0023,LPN_EOD_0268_2,1030,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00269,WH1,LOC_0085,LPN_EOD_0269_0,804,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00269,WH1,LOC_0009,LPN_EOD_0269_1,807,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00269,WH1,LOC_0113,LPN_EOD_0269_2,724,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00269,WH1,LOC_0044,LPN_EOD_0269_3,741,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00269,WH1,LOC_0109,LPN_EOD_0269_4,770,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00270,WH1,LOC_0025,LPN_EOD_0270_0,1178,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00270,WH1,LOC_0045,LPN_EOD_0270_1,1228,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00270,WH1,LOC_0105,LPN_EOD_0270_2,1264,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00271,WH1,LOC_0079,LPN_EOD_0271_0,979,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00271,WH1,LOC_0043,LPN_EOD_0271_1,1005,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00271,WH1,LOC_0097,LPN_EOD_0271_2,1023,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00271,WH1,LOC_0078,LPN_EOD_0271_3,997,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00272,WH1,LOC_0078,LPN_EOD_0272_0,1444,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00272,WH1,LOC_0056,LPN_EOD_0272_1,1489,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00272,WH1,LOC_0014,LPN_EOD_0272_2,1450,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00272,WH1,LOC_0059,LPN_EOD_0272_3,1445,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00273,WH1,LOC_0082,LPN_EOD_0273_0,1289,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00273,WH1,LOC_0009,LPN_EOD_0273_1,1259,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00273,WH1,LOC_0097,LPN_EOD_0273_2,1375,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00274,WH1,LOC_0112,LPN_EOD_0274_0,1172,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00274,WH1,LOC_0090,LPN_EOD_0274_1,1184,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00274,WH1,LOC_0073,LPN_EOD_0274_2,1117,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00275,WH1,LOC_0008,LPN_EOD_0275_0,426,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00275,WH1,LOC_0104,LPN_EOD_0275_1,399,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00275,WH1,LOC_0014,LPN_EOD_0275_2,402,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00275,WH1,LOC_0100,LPN_EOD_0275_3,392,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00275,WH1,LOC_0081,LPN_EOD_0275_4,387,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00276,WH1,LOC_0086,LPN_EOD_0276_0,783,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00276,WH1,LOC_0055,LPN_EOD_0276_1,795,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00276,WH1,LOC_0117,LPN_EOD_0276_2,796,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00276,WH1,LOC_0057,LPN_EOD_0276_3,815,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00277,WH1,LOC_0116,LPN_EOD_0277_0,1561,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00277,WH1,LOC_0114,LPN_EOD_0277_1,1582,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00278,WH1,LOC_0008,LPN_EOD_0278_0,755,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00278,WH1,LOC_0112,LPN_EOD_0278_1,706,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00278,WH1,LOC_0107,LPN_EOD_0278_2,698,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00278,WH1,LOC_0098,LPN_EOD_0278_3,738,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00278,WH1,LOC_0006,LPN_EOD_0278_4,738,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00279,WH1,LOC_0017,LPN_EOD_0279_0,840,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00279,WH1,LOC_0024,LPN_EOD_0279_1,842,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00279,WH1,LOC_0074,LPN_EOD_0279_2,842,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00279,WH1,LOC_0037,LPN_EOD_0279_3,921,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00280,WH1,LOC_0059,LPN_EOD_0280_0,1763,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00280,WH1,LOC_0047,LPN_EOD_0280_1,1778,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00281,WH1,LOC_0019,LPN_EOD_0281_0,1404,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00281,WH1,LOC_0098,LPN_EOD_0281_1,1292,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00281,WH1,LOC_0090,LPN_EOD_0281_2,1348,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00281,WH1,LOC_0048,LPN_EOD_0281_3,1284,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00282,WH1,LOC_0047,LPN_EOD_0282_0,4538,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00283,WH1,LOC_0021,LPN_EOD_0283_0,2259,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00284,WH1,LOC_0096,LPN_EOD_0284_0,838,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00284,WH1,LOC_0090,LPN_EOD_0284_1,831,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00284,WH1,LOC_0083,LPN_EOD_0284_2,812,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00284,WH1,LOC_0112,LPN_EOD_0284_3,787,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00284,WH1,LOC_0004,LPN_EOD_0284_4,857,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00285,WH1,LOC_0090,LPN_EOD_0285_0,4119,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00286,WH1,LOC_0091,LPN_EOD_0286_0,2148,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00286,WH1,LOC_0111,LPN_EOD_0286_1,2130,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00287,WH1,LOC_0102,LPN_EOD_0287_0,2293,2025-01-01 23:59:59,NONE
2025-01-01,ITEM_00287,WH1,LOC_0055,LPN_EOD_0287_1,2270,2025-01-01 23:59:59,NONE
